row,col,x,y,lon,lat,built_up_share_pct,natural_green_share_pct,elevation_m,population_density_people_km2,residential_share_pct,nearest_industrial_distance_km,ndvi_p50
20,57,544500.0,3411500.0,108.46509098722757,30.823511941289052,10.914421,75.62705,241.20265197753906,945.8354,0.0,3.873661,0.48611182
20,58,545500.0,3411500.0,108.47554216954954,30.82347400388164,10.037075,76.97145,321.9308166503906,820.59894,0.0,3.9464111,0.4792643
20,59,546500.0,3411500.0,108.48599333183644,30.823435223508156,2.1175935,86.027435,295.8001708984375,624.8739,0.0,4.2523737,0.52211136
20,60,547500.0,3411500.0,108.49644447364803,30.823395600174358,0.62868613,97.69667,374.67266845703125,134.25768,0.0,4.654368,0.5944278
20,61,548500.0,3411500.0,108.50689559454405,30.82335513388611,0.74959075,97.964294,553.7564086914062,110.84922,0.0,5.21364,0.56734216
20,62,549500.0,3411500.0,108.51734669408427,30.82331382464947,0.1326098,97.28899,607.6453247070312,126.82836,0.0,5.8907514,0.6898309
20,63,550500.0,3411500.0,108.52779777182846,30.82327167247054,0.02210174,96.55795,542.0189208984375,149.38281,0.0,6.6381507,0.6864227
20,64,551500.0,3411500.0,108.53824882733636,30.82322867735561,0.0,94.95926,651.501953125,162.54129,0.0,7.424563,0.66637963
20,65,552500.0,3411500.0,108.5486998601678,30.82318483931105,0.036836587,90.54842,635.0538330078125,173.9515,0.0,8.253705,0.66180503
20,66,553500.0,3411500.0,108.55915086988253,30.823140158343396,0.42064106,72.91046,658.525146484375,249.3001,0.0,9.117191,0.60525984
20,67,554500.0,3411500.0,108.56960185604034,30.823094634459274,0.05893911,80.01235,643.9663696289062,327.50684,0.0,9.204647,0.6556411
20,68,555500.0,3411500.0,108.58005281820103,30.823048267665452,0.54518956,84.26658,691.348876953125,419.44812,0.0,9.130388,0.66133684
20,69,556500.0,3411500.0,108.5905037559244,30.823001057968828,0.7293792,93.125595,634.841796875,589.1786,0.0,9.128599,0.6981498
20,70,557500.0,3411500.0,108.60095466877027,30.82295300537639,1.7395705,85.63356,498.955322265625,1237.0096,0.0,9.165286,0.64276826
20,71,558500.0,3411500.0,108.61140555629845,30.822904109895312,4.7816677,74.12111,485.9036560058594,882.5685,0.0,9.308111,0.5584623
20,72,559500.0,3411500.0,108.62185641806873,30.82285437153286,8.122686,75.56843,516.9429931640625,767.4737,0.0,9.554026,0.5639817
20,73,560500.0,3411500.0,108.63230725364097,30.8228037902964,0.8840849,91.04504,486.6413879394531,778.53235,0.0,9.895107,0.6148734
20,74,561500.0,3411500.0,108.64275806257501,30.822752366193463,1.6208867,52.15429,578.9686279296875,420.4564,0.0,10.319057,0.5358353
20,75,562500.0,3411500.0,108.65320884443068,30.82270009923171,0.5746813,86.31437,476.5733947753906,253.73663,0.0,10.819093,0.5966244
20,76,563500.0,3411500.0,108.66365959876781,30.822646989418875,1.0206628,40.44909,498.90557861328125,209.27493,0.0,11.385191,0.52132267
20,77,564500.0,3411500.0,108.67411032514627,30.822593036762857,0.95634174,59.135773,466.8177185058594,164.32593,0.0,12.008013,0.5884749
20,78,565500.0,3411500.0,108.68456102312592,30.822538241271694,1.3994821,57.859985,634.135009765625,123.534164,0.0,12.679203,0.55435324
20,79,566500.0,3411500.0,108.69501169226665,30.82248260295351,3.8841798,85.85204,752.9105834960938,71.73788,0.0,13.39149,0.62034184
20,80,567500.0,3411500.0,108.7054623321283,30.822426121816584,1.5650412,69.27012,758.5523681640625,56.406483,0.0,15.526103,0.6071185
20,81,568500.0,3411500.0,108.71591294227079,30.822368797869306,3.2041464,76.56038,795.6828002929688,93.43972,0.0,15.39635,0.6331923
20,82,569500.0,3411500.0,108.72636352225398,30.822310631120192,2.7492342,73.835686,780.439208984375,92.618484,0.0,16.287258,0.6333789
21,0,487500.0,3410500.0,107.86936699964966,30.815260980204716,0.0,99.94843,1014.5405883789062,54.2304,0.0,21.952108,0.6507799
21,1,488500.0,3410500.0,107.8798176194286,30.815271093717676,0.05893677,97.99071,880.4501342773438,73.501305,0.0,21.026964,0.67562723
21,2,489500.0,3410500.0,107.89026824426979,30.81528036444316,0.044202533,94.538704,739.4309692382812,103.02501,0.0,20.10899,0.6519907
21,3,490500.0,3410500.0,107.90071887373306,30.815288792379803,0.04420249,96.445625,639.3353881835938,131.27077,0.0,19.19921,0.66836447
21,4,491500.0,3410500.0,107.9111695073782,30.815296377526355,0.50040025,83.40947,509.0475769042969,172.48717,0.0,18.29885,0.61716527
21,5,492500.0,3410500.0,107.92162014476503,30.81530311988169,0.56182945,86.10015,459.63372802734375,226.12463,0.0,17.409367,0.5921201
21,6,493500.0,3410500.0,107.93207078545336,30.81530901944479,0.40360773,95.530426,377.0877685546875,372.3309,0.0,16.53252,0.63302034
21,7,494500.0,3410500.0,107.94252142900295,30.815314076214797,3.683679,76.54554,335.5889892578125,602.38885,0.0,15.670433,0.55245525
21,8,495500.0,3410500.0,107.95297207497364,30.815318290190948,19.581781,33.274574,285.9898376464844,1388.6108,17.592022,14.825676,0.42006102
21,9,496500.0,3410500.0,107.96342272292524,30.815321661372614,1.0997659,75.219696,411.896240234375,831.3709,0.0,14.001389,0.58016837
21,10,497500.0,3410500.0,107.97387337241753,30.81532418975931,0.8394491,83.47033,388.5914001464844,304.37006,0.0,13.201405,0.6029962
21,11,498500.0,3410500.0,107.98432402301032,30.81532587535065,0.6556676,68.39073,381.5755615234375,251.37393,0.0,12.430417,0.5982655
21,12,499500.0,3410500.0,107.99477467426341,30.815326718146373,0.38326153,61.07149,459.8238830566406,168.57896,0.0,11.694164,0.532845
21,13,500500.0,3410500.0,108.00522532573659,30.815326718146373,0.8103757,64.672676,527.5941772460938,143.08585,0.0,10.999622,0.57417643
21,14,501500.0,3410500.0,108.01567597698968,30.81532587535065,1.3850061,58.600246,613.5498046875,161.31015,0.0,10.355186,0.54257816
21,15,502500.0,3410500.0,108.02612662758247,30.81532418975931,0.6477427,71.32555,577.9954223632812,172.78433,0.0,9.770778,0.55452985
21,16,503500.0,3410500.0,108.03657727707476,30.815321661372614,2.8127193,71.17225,518.0673217773438,181.79703,0.0,9.2476,0.57369983
21,17,504500.0,3410500.0,108.04702792502636,30.815318290190948,0.022101173,96.60971,577.3431396484375,167.27199,0.0,8.730226,0.61879873
21,18,505500.0,3410500.0,108.05747857099703,30.815314076214797,0.0,96.54836,689.03759765625,121.59981,0.0,8.301541,0.63238907
21,19,506500.0,3410500.0,108.06792921454664,30.81530901944479,0.20627786,91.296486,685.3162841796875,87.13218,0.0,7.7895226,0.6051682
21,20,507500.0,3410500.0,108.07837985523497,30.81530311988169,0.22101219,91.40349,644.0762329101562,65.48686,0.0,7.166227,0.60529506
21,21,508500.0,3410500.0,108.08883049262178,30.815296377526355,0.15470864,87.53754,703.6668701171875,63.048134,0.0,6.616195,0.5895905
21,22,509500.0,3410500.0,108.09928112626694,30.815288792379803,0.77354383,79.758705,782.363037109375,73.893234,0.0,6.1800704,0.5743441
21,23,510500.0,3410500.0,108.10973175573021,30.81528036444316,0.10313926,74.53812,850.4469604492188,74.1863,0.0,5.8832393,0.5812106
21,24,511500.0,3410500.0,108.1201823805714,30.815271093717676,0.0,90.841225,904.9150390625,58.93967,0.0,5.166406,0.5937342
21,25,512500.0,3410500.0,108.13063300035034,30.815260980204716,0.08103815,94.4841,984.4693603515625,63.683956,0.0,4.450215,0.6466008
21,26,513500.0,3410500.0,108.14108361462684,30.815250023905808,0.0,99.119225,1108.7294921875,53.781754,0.0,3.618182,0.66650385
21,27,514500.0,3410500.0,108.15153422296068,30.81523822482256,0.0073671234,97.2668,1166.243896484375,48.858395,0.2669271,2.8944893,0.6802265
21,28,515500.0,3410500.0,108.16198482491168,30.815225582956735,0.3899752,98.4292,1150.40380859375,70.13848,1.0380031,2.3711464,0.6596496
21,29,516500.0,3410500.0,108.17243542003969,30.81521209831021,0.08840573,96.49247,1004.03662109375,116.16206,0.0,2.1299782,0.61218035
21,30,517500.0,3410500.0,108.18288600790447,30.81519777088497,0.0,99.654366,834.2249145507812,197.21031,0.0,1.8647499,0.6919244
21,31,518500.0,3410500.0,108.19333658806588,30.815182600683187,0.00070461095,99.25793,634.7584228515625,242.6175,0.0,1.2056532,0.666938
21,32,519500.0,3410500.0,108.20378716008372,30.815166587707072,0.52307004,92.86751,475.7374572753906,295.98883,0.8450296,0.7338964,0.6057017
21,33,520500.0,3410500.0,108.21423772351781,30.81514973195904,0.6777822,92.20677,419.61163330078125,264.94305,2.905895,0.4827411,0.58384633
21,34,521500.0,3410500.0,108.22468827792798,30.815132033441564,0.18816188,94.74295,345.12115478515625,242.93246,0.0,0.6070117,0.6020663
21,35,522500.0,3410500.0,108.23513882287406,30.815113492157302,0.0765849,93.070045,305.7540283203125,327.03323,0.018745396,0.40233895,0.6004019
21,36,523500.0,3410500.0,108.24558935791588,30.815094108108987,4.31919,74.05316,247.52557373046875,406.5283,0.0,0.020418251,0.56300557
21,37,524500.0,3410500.0,108.25603988261325,30.815073881299508,9.988017,72.00544,209.52334594726562,654.4905,9.396985,0.061404306,0.5460421
21,38,525500.0,3410500.0,108.26649039652602,30.815052811731878,26.673624,64.95157,213.62576293945312,839.1868,37.182335,0.93994457,0.5089697
21,39,526500.0,3410500.0,108.27694089921403,30.81503089940922,10.991318,72.817276,188.97711181640625,733.3986,1.8194503,1.9267106,0.5601243
21,40,527500.0,3410500.0,108.28739139023709,30.815008144334804,1.9531878,92.17976,291.6803283691406,580.4873,0.0,2.9224873,0.65511525
21,41,528500.0,3410500.0,108.29784186915509,30.81498454651198,1.4522015,89.51619,284.47869873046875,728.01044,0.0,3.1920416,0.6575157
21,42,529500.0,3410500.0,108.30829233552784,30.814960105944287,4.408573,88.58265,258.2004089355469,936.39435,0.0,2.4073443,0.6355901
21,43,530500.0,3410500.0,108.3187427889152,30.814934822635347,6.1248975,81.149025,277.99725341796875,481.84808,0.0,1.6693571,0.57697284
21,44,531500.0,3410500.0,108.32919322887702,30.814908696588912,6.4662127,83.02725,276.50396728515625,429.02975,3.8925931,0.6842264,0.5698632
21,45,532500.0,3410500.0,108.33964365497316,30.81488172780887,3.9247372,82.25703,364.0094909667969,599.28534,0.0,0.11617081,0.575025
21,46,533500.0,3410500.0,108.35009406676348,30.814853916299224,11.850344,81.219574,344.3015441894531,1350.7783,0.0,0.14743932,0.56978697
21,47,534500.0,3410500.0,108.36054446380783,30.81482526206411,40.9681,52.275475,285.7393798828125,1850.7374,1.3771911,0.9444369,0.40860847
21,48,535500.0,3410500.0,108.37099484566608,30.814795765107792,83.27747,15.68702,216.57740783691406,1670.2964,29.350847,1.9349777,0.26798958
21,49,536500.0,3410500.0,108.3814452118981,30.814765425434636,32.11831,3.3962731,122.02664184570312,1522.3802,11.18581,2.9319475,-0.033843733
21,50,537500.0,3410500.0,108.39189556206377,30.814734243049173,1.7836667,1.5068817,80.41656494140625,741.3442,0.0,3.3232107,-0.20497058
21,51,538500.0,3410500.0,108.40234589572297,30.81470221795603,36.39259,36.781685,170.4139404296875,1215.3228,14.461954,3.0337522,0.21336842
21,52,539500.0,3410500.0,108.41279621243558,30.814669350159942,25.180489,72.142914,353.364013671875,1698.2393,13.091272,3.0045333,0.49279073
21,53,540500.0,3410500.0,108.42324651176149,30.81463563966584,2.2471218,87.681366,340.30657958984375,2193.3691,0.0,3.0599961,0.60334057
21,54,541500.0,3410500.0,108.43369679326058,30.81460108647869,3.0796735,87.21457,274.5924377441406,1265.6188,0.0,3.3076582,0.5742209
21,55,542500.0,3410500.0,108.44414705649275,30.814565690603636,3.23173,93.681305,248.1554412841797,1115.5209,8.1952505,3.1320589,0.64805216
21,56,543500.0,3410500.0,108.45459730101791,30.814529452045964,0.57468057,88.00476,435.33123779296875,1296.4774,0.0,2.884149,0.659502
21,57,544500.0,3410500.0,108.46504752639598,30.814492370811028,0.85863304,89.41278,480.6953125,3879.6084,0.0,2.873661,0.60227895
21,58,545500.0,3410500.0,108.47549773218682,30.814454446904364,1.7208341,86.085434,460.6761779785156,3585.6248,0.0,2.9709995,0.5688912
21,59,546500.0,3410500.0,108.48594791795041,30.81441568033158,0.96772283,93.465485,513.768798828125,2095.229,0.0,3.317518,0.57729024
21,60,547500.0,3410500.0,108.49639808324662,30.814376071098447,0.30944863,98.561844,448.138671875,457.0935,0.0,3.8111458,0.59518343
21,61,548500.0,3410500.0,108.5068482276354,30.814335619210876,0.693941,94.748,646.036865234375,242.85208,0.0,4.477023,0.6122169
21,62,549500.0,3410500.0,108.51729835067667,30.814294324674844,0.03438445,95.2644,640.2664184570312,198.90979,0.0,5.2324185,0.69719595
21,63,550500.0,3410500.0,108.52774845193038,30.814252187496507,0.103150934,94.08282,608.9093017578125,208.66202,0.0,6.031395,0.72819424
21,64,551500.0,3410500.0,108.53819853095646,30.81420920768211,0.08841552,95.00673,657.6494750976562,209.73195,0.0,6.883113,0.64502484
21,65,552500.0,3410500.0,108.54864858731487,30.814165385238066,0.24821262,93.19318,670.046630859375,207.29333,0.0,7.7702484,0.67989147
21,66,553500.0,3410500.0,108.55909862056554,30.814120720170852,0.21976584,83.46715,697.7490234375,230.08455,0.0,8.6819515,0.6402089
21,67,554500.0,3410500.0,108.56954863026847,30.814075212487133,0.21367395,87.438965,621.2335815429688,296.35324,0.0,9.611233,0.633451
21,68,555500.0,3410500.0,108.5799986159836,30.81402886219366,0.17721756,95.850464,563.7035522460938,467.9684,0.0,10.130212,0.6936548
21,69,556500.0,3410500.0,108.5904485772709,30.813981669297323,1.4969367,87.99016,571.4702758789062,735.79254,0.0,10.128599,0.6715813
21,70,557500.0,3410500.0,108.60089851369035,30.81393363380514,19.47614,39.068558,495.78411865234375,1525.5984,0.0,10.161676,0.4801807
21,71,558500.0,3410500.0,108.61134842480197,30.81388475572423,27.71954,37.98531,522.56689453125,958.5122,0.0,10.290682,0.45208877
21,72,559500.0,3410500.0,108.6217983101657,30.813835035061878,3.2981627,40.48663,639.8795166015625,777.40485,0.0,10.513639,0.5379004
21,73,560500.0,3410500.0,108.63224816934157,30.813784471825457,1.8832814,70.32494,605.6624145507812,726.54266,0.0,10.824744,0.5424283
21,74,561500.0,3410500.0,108.64269800188957,30.813733066022483,2.4946165,66.57764,629.15087890625,405.49582,0.0,11.214643,0.54479086
21,75,562500.0,3410500.0,108.65314780736972,30.813680817660618,2.6761007,68.11058,619.4086303710938,282.59885,0.0,11.676387,0.56276286
21,76,563500.0,3410500.0,108.66359758534205,30.813627726747587,2.0563555,59.0525,568.0844116210938,219.01114,0.0,12.20278,0.5691252
21,77,564500.0,3410500.0,108.67404733536655,30.8135737932913,0.42556965,77.29854,500.2827453613281,145.06938,0.0,12.785837,0.617215
21,78,565500.0,3410500.0,108.6844970570033,30.813519017299758,1.697469,74.68177,727.9454345703125,103.67551,0.0,13.418176,0.5954565
21,79,566500.0,3410500.0,108.69494674981232,30.81346339878112,7.244134,80.47173,866.6732788085938,87.899956,6.7526236,14.0931635,0.5766204
21,80,567500.0,3410500.0,108.70539641335364,30.813406937743636,0.044211656,91.51378,824.5032348632812,83.36158,0.0,15.096263,0.6756321
21,81,568500.0,3410500.0,108.71584604718733,30.813349634195703,0.33158958,85.89887,788.8167724609375,106.936134,0.0,15.5485325,0.6905978
21,82,569500.0,3410500.0,108.72629565087345,30.81329148814583,0.4679427,89.94025,709.6687622070312,97.47082,0.0,16.319519,0.7125289
21,83,570500.0,3410500.0,108.7367452239721,30.813232499602652,0.44298232,83.12221,727.781982421875,64.92325,0.0,17.439083,0.65455043
22,0,487500.0,3409500.0,107.86937920289623,30.80624112353039,0.15472344,99.44005,987.0784301757812,58.788376,0.0,21.94622,0.6652563
22,1,488500.0,3409500.0,107.87982884642331,30.806251233443575,0.0,99.46215,771.4597778320312,79.27881,0.0,20.767057,0.68516445
22,2,489500.0,3409500.0,107.89027849501068,30.80626050086927,0.0,99.78211,570.516845703125,126.037155,0.0,19.72461,0.71638185
22,3,490500.0,3409500.0,107.90072814821833,30.806268925806112,0.0736776,99.01992,499.0964660644531,164.47137,0.0,18.796234,0.6928643
22,4,491500.0,3409500.0,107.91117780560623,30.806276508252836,1.5805228,80.97501,444.1199951171875,222.94926,0.0,17.875587,0.6059104
22,5,492500.0,3409500.0,107.92162746673436,30.806283248208313,0.6420888,93.13045,404.36651611328125,276.13132,0.0,16.963926,0.6539597
22,6,493500.0,3409500.0,107.93207713116269,30.80628914567155,4.3303165,73.31446,319.9120178222656,446.42987,0.0,16.062784,0.5712041
22,7,494500.0,3409500.0,107.9425267984512,30.806294200641666,2.3546865,78.234665,341.5848693847656,597.95233,0.0,15.174031,0.60323423
22,8,495500.0,3409500.0,107.95297646815986,30.806298413117894,23.614037,45.298504,286.8659362792969,1265.4944,22.32383,14.29998,0.4570965
22,9,496500.0,3409500.0,107.96342613984866,30.806301783099652,3.464945,60.644974,361.92315673828125,858.6639,0.70821506,13.443499,0.5518364
22,10,497500.0,3409500.0,107.97387581307754,30.806304310586395,2.1720524,70.058495,394.72552490234375,402.4765,0.0,12.608166,0.5825785
22,11,498500.0,3409500.0,107.9843254874065,30.806305995577766,1.0197803,85.15228,425.0067443847656,286.03796,0.0,11.798476,0.6217835
22,12,499500.0,3409500.0,107.9947751623955,30.806306838073528,0.05894184,84.574,426.44476318359375,176.8919,0.0,11.020084,0.64189947
22,13,500500.0,3409500.0,108.0052248376045,30.806306838073528,0.0,88.18222,505.4779968261719,133.94696,0.0,10.2801,0.6413
22,14,501500.0,3409500.0,108.0156745125935,30.806305995577766,1.3925012,82.517975,629.5712890625,132.90887,0.0,9.587422,0.5902874
22,15,502500.0,3409500.0,108.02612418692246,30.806304310586395,0.24079742,87.21084,566.0379638671875,140.28812,0.0,8.953037,0.6063869
22,16,503500.0,3409500.0,108.03657386015134,30.806301783099652,2.9623454,72.13016,510.4758605957031,153.05708,1.4395806,8.390178,0.57682836
22,17,504500.0,3409500.0,108.04702353184014,30.806298413117894,1.2317134,91.22054,545.5248413085938,135.18805,0.0,7.8648562,0.6199402
22,18,505500.0,3409500.0,108.0574732015488,30.806294200641666,0.18419349,92.79682,614.4674072265625,103.192,0.0,7.386116,0.630368
22,19,506500.0,3409500.0,108.06792286883731,30.80628914567155,0.346284,86.9303,588.326416015625,92.14387,0.0,7.01808,0.6045841
22,20,507500.0,3409500.0,108.07837253326564,30.806283248208313,0.3197584,94.216194,622.3796997070312,78.07508,0.0,6.379091,0.64116335
22,21,508500.0,3409500.0,108.08882219439377,30.806276508252836,0.0,95.262115,697.5751953125,75.30875,0.0,5.7701015,0.6422542
22,22,509500.0,3409500.0,108.09927185178167,30.806268925806112,0.41996247,84.87221,713.7127075195312,75.132195,0.0,5.264343,0.5978966
22,23,510500.0,3409500.0,108.10972150498932,30.80626050086927,0.0042942245,76.09655,922.7904663085938,73.451416,0.0,4.912488,0.5789492
22,24,511500.0,3409500.0,108.12017115357669,30.806251233443575,0.030644273,95.49166,1084.94189453125,56.262196,0.0,4.545282,0.6711348
22,25,512500.0,3409500.0,108.13062079710377,30.80624112353039,0.0,99.032074,1086.1058349609375,53.451035,0.0,3.7535152,0.6716188
22,26,513500.0,3409500.0,108.14107043513054,30.806230171131208,0.0,98.94908,1186.935546875,60.54802,0.0,3.0851529,0.6565504
22,27,514500.0,3409500.0,108.15152006721696,30.806218376247678,0.022103403,99.91159,1084.2315673828125,73.90175,0.0,2.2218971,0.6454089
22,28,515500.0,3409500.0,108.16196969292304,30.806205738881552,0.0073678116,96.352936,878.3401489257812,98.32914,0.0,1.4911923,0.65570927
22,29,516500.0,3409500.0,108.17241931180875,30.806192259034688,0.0,99.15518,739.7719116210938,132.45065,0.0,1.130358,0.6661119
22,30,517500.0,3409500.0,108.18286892343409,30.806177936709112,0.17711265,99.32527,631.0223999023438,181.31923,0.0,0.92926425,0.64863664
22,31,518500.0,3409500.0,108.19331852735903,30.806162771906926,0.67009556,96.872826,496.8326416015625,301.50558,0.0,0.5068054,0.6181631
22,32,519500.0,3409500.0,108.20376812314356,30.80614676463041,1.3205612,87.94602,392.472900390625,387.77838,0.0,0.049058247,0.60186
22,33,520500.0,3409500.0,108.21421771034768,30.80612991488192,1.9288208,85.65362,310.08160400390625,405.39124,0.0,0.0,0.57377315
22,34,521500.0,3409500.0,108.22466728853139,30.80611222266398,5.7440724,75.66355,250.56222534179688,349.0104,0.0,0.36800027,0.5405633
22,35,522500.0,3409500.0,108.23511685725468,30.8060936879792,10.577703,77.98529,263.3884582519531,346.74643,0.0,1.2016097,0.5509627
22,36,523500.0,3409500.0,108.24556641607755,30.806074310830343,3.9857767,87.45172,299.6511535644531,385.0034,0.0,1.0204183,0.59534764
22,37,524500.0,3409500.0,108.25601596456,30.8060540912203,2.12482,87.97026,372.53912353515625,443.6324,0.0,1.0222611,0.607842
22,38,525500.0,3409500.0,108.26646550226205,30.80603302915206,2.6681616,70.95552,376.9212341308594,458.9982,0.0,1.4723203,0.629611
22,39,526500.0,3409500.0,108.27691502874367,30.80601112462875,1.9770923,75.1369,330.6510314941406,704.2302,0.0,2.268886,0.62703717
22,40,527500.0,3409500.0,108.28736454356492,30.805988377653637,2.0593317,86.387764,301.0461730957031,1111.5104,0.75141585,3.1585696,0.6723658
22,41,528500.0,3409500.0,108.29781404628578,30.8059647882301,3.6237235,85.2425,369.45672607421875,1045.4595,0.0,3.8215537,0.62705344
22,42,529500.0,3409500.0,108.30826353646627,30.805940356361624,3.9758668,89.94187,367.5542907714844,833.42096,0.0,2.899494,0.64834267
22,43,530500.0,3409500.0,108.31871301366641,30.80591508205187,8.784031,65.76856,362.3866882324219,300.03256,0.0,2.014604,0.556561
22,44,531500.0,3409500.0,108.32916247744623,30.805888965304586,1.2578756,88.15815,370.19390869140625,257.05942,0.0,1.3077444,0.61950874
22,45,532500.0,3409500.0,108.33961192736575,30.80586200612363,2.1966317,86.340866,404.2783203125,265.17477,0.0,1.1161708,0.62406725
22,46,533500.0,3409500.0,108.350061362985,30.805834204513026,6.5602765,84.81302,411.0565490722656,364.77243,0.0,1.1381483,0.5922332
22,47,534500.0,3409500.0,108.36051078386402,30.8058055604769,24.963226,63.7222,368.4228210449219,721.3819,1.0213156,1.5041536,0.50121593
22,48,535500.0,3409500.0,108.37096018956285,30.805776074019512,52.87237,45.6991,280.1630554199219,1290.4812,15.689048,2.2615604,0.41101977
22,49,536500.0,3409500.0,108.38140957964151,30.80574574514524,45.28845,19.721317,141.28591918945312,1186.2063,12.30831,3.1414678,0.1401054
22,50,537500.0,3409500.0,108.39185895366006,30.80571457385859,13.347936,8.097622,91.83181762695312,838.3517,9.458515,2.4565551,-0.08591945
22,51,538500.0,3409500.0,108.40230831117857,30.80568256016421,60.503494,31.783087,205.7493896484375,1722.3872,19.509237,2.048069,0.3242715
22,52,539500.0,3409500.0,108.41275765175706,30.805649704066827,18.362825,78.97272,403.79779052734375,3353.6145,10.459625,2.0045333,0.5568625
22,53,540500.0,3409500.0,108.42320697495559,30.805616005571345,26.480383,66.75987,500.9633483886719,1821.791,0.0,2.0867462,0.44581723
22,54,541500.0,3409500.0,108.43365628033425,30.805581464682767,10.458503,85.72673,453.6622619628906,1305.3854,0.0,2.3076582,0.5977552
22,55,542500.0,3409500.0,108.4441055674531,30.80554608140621,1.1522585,93.87568,417.3402099609375,1298.5765,0.0,2.2288895,0.6654743
22,56,543500.0,3409500.0,108.45455483587217,30.80550985574696,0.20210904,91.58705,476.7485046386719,2280.1226,0.0,1.8897073,0.626017
22,57,544500.0,3409500.0,108.46500408515159,30.80547278771038,2.363551,82.816864,491.6092224121094,7079.788,0.0,1.8736612,0.59270084
22,58,545500.0,3409500.0,108.4754533148514,30.805434877301963,3.739965,84.61372,442.82769775390625,8505.059,0.0,2.019781,0.54672784
22,59,546500.0,3409500.0,108.48590252453174,30.805396124527384,0.9670165,87.1301,505.05950927734375,4882.4873,0.0,2.4223168,0.56973916
22,60,547500.0,3409500.0,108.49635171375265,30.80535652939236,0.103159025,96.32832,643.0807495117188,1800.0842,0.0,3.0637436,0.6358615
22,61,548500.0,3409500.0,108.50680088207424,30.805316091902803,0.0,95.95758,691.539306640625,587.111,0.0,3.825153,0.62857133
22,62,549500.0,3409500.0,108.51725002905664,30.805274812064713,0.45052612,93.71895,664.0521240234375,300.83145,0.0,4.650948,0.6536554
22,63,550500.0,3409500.0,108.52769915425992,30.805232689884207,0.0073686023,89.92656,714.0960083007812,290.93326,0.0,5.534513,0.63393277
22,64,551500.0,3409500.0,108.53814825724423,30.805189725367562,0.5010674,97.14103,640.6573486328125,263.3935,0.0,6.452159,0.6728288
22,65,552500.0,3409500.0,108.54859733756965,30.805145918521152,0.14000478,95.00246,615.0640869140625,219.98325,0.0,7.3912024,0.6972609
22,66,553500.0,3409500.0,108.55904639479633,30.805101269351496,0.0,99.36487,498.52850341796875,233.24948,0.0,8.344422,0.71691656
22,67,554500.0,3409500.0,108.56949542848439,30.805055777865217,0.022106234,91.45817,479.0242614746094,359.893,0.0,9.307466,0.65975183
22,68,555500.0,3409500.0,108.57994443819399,30.805009444069086,0.40528303,73.84775,474.1880187988281,668.1249,0.0,10.277569,0.62799215
22,69,556500.0,3409500.0,108.59039342348524,30.804962267969962,2.370045,87.012276,555.16552734375,759.4499,0.0,11.128599,0.620946
22,70,557500.0,3409500.0,108.60084238391832,30.80491424957489,2.5118003,42.089104,526.5400390625,832.339,0.0,11.158712,0.53542846
22,71,558500.0,3409500.0,108.61129131905336,30.80486538889099,7.5515337,53.2,516.7094116210938,764.6403,0.0,11.276318,0.5395262
22,72,559500.0,3409500.0,108.62174022845053,30.804815685925494,1.6209017,71.9055,587.476806640625,781.7754,0.0,11.480148,0.58588004
22,73,560500.0,3409500.0,108.63218911167003,30.804765140685824,3.234034,58.336647,692.0239868164062,637.32166,0.0,11.765725,0.5465331
22,74,561500.0,3409500.0,108.642637968272,30.804713753179474,6.807064,31.61531,737.044921875,398.88208,0.0,12.12656,0.49205157
22,75,562500.0,3409500.0,108.65308679781661,30.804661523414083,12.859568,21.139185,729.3614501953125,350.6271,3.962248,12.554811,0.47648937
22,76,563500.0,3409500.0,108.66353559986409,30.804608451397414,3.419455,37.94574,627.8038330078125,206.60872,0.0,13.045807,0.53801745
22,77,564500.0,3409500.0,108.67398437397463,30.80455453713733,1.8356993,78.34016,686.5900268554688,136.65285,0.0,13.5927515,0.62340605
22,78,565500.0,3409500.0,108.68443311970842,30.804499780641876,0.70007366,94.99903,912.1765747070312,110.68433,0.0,14.189176,0.60724396
22,79,566500.0,3409500.0,108.69488183662567,30.80444418191916,1.1810471,81.276985,860.2670288085938,101.4572,0.0,14.82911,0.6045441
22,80,567500.0,3409500.0,108.7053305242866,30.804387740977443,0.5232194,90.01357,641.2081909179688,91.50808,0.0,15.50717,0.6877859
22,81,568500.0,3409500.0,108.71577918225144,30.80433045782513,0.53157854,88.25118,558.5665893554688,106.01218,0.0,16.218573,0.7053274
22,82,569500.0,3409500.0,108.72622781008043,30.804272332470717,0.08106321,86.15546,562.6972045898438,109.52272,0.0,16.959126,0.7222019
22,83,570500.0,3409500.0,108.7366764073338,30.804213364922827,0.3050278,89.77049,745.3457641601562,68.637825,0.0,17.725172,0.70146304
23,2,489500.0,3408500.0,107.8902887411313,30.797240624726122,0.014736889,96.78489,446.87457275390625,167.16954,0.0,19.384245,0.65904397
23,3,490500.0,3408500.0,107.90073741852335,30.797249046663698,0.07368438,97.05734,415.2406921386719,243.98827,0.0,18.438742,0.6566058
23,4,491500.0,3408500.0,107.91118610009403,30.797256626411084,3.1697464,75.02556,351.0733642578125,371.13684,0.0,17.499296,0.61725575
23,5,492500.0,3408500.0,107.92163478540348,30.797263363967154,5.5575523,68.65425,304.42901611328125,325.77264,0.0,16.566942,0.5769531
