line_name,date,year,month,day_of_year,weekday,pattern,observed_kwh,observed_mwh_per_day,log1p_kwh,tas_c_mean_7d,pred_target,pred_log1p_kwh,predicted_kwh,predicted_mwh_per_day,base_value,explanation_model,target
江体二回（466）,2024-03-07,2024,3,67,3,Pattern 3,4017.196139111148,4.017196139111148,8.298588359293253,9.62857164655413,9.831022440093864,9.831022440093864,18600.963898974624,18.600963898974623,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-07-12,2024,7,194,4,Pattern 3,9871.0126517131,9.8710126517131,9.197459027719823,24.06428555079869,8.90033043433617,8.90033043433617,7333.396675286868,7.333396675286869,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-07-13,2024,7,195,5,Pattern 3,2610.47748168831,2.61047748168831,7.867671425089153,24.085714067731583,9.053274728558577,9.053274728558577,8545.479549636673,8.545479549636672,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-02-16,2024,2,47,4,Pattern 3,6562.993017192031,6.562993017192031,8.789354388405643,12.20714269365583,13.737139783132347,13.737139783132347,924620.536585161,924.620536585161,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-12-01,2024,12,336,6,Pattern 3,7949.488381028327,7.949488381028328,8.980988637337425,6.471428462437221,9.050105517122189,9.050105517122189,8518.436823599955,8.518436823599956,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-09-16,2024,9,260,0,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,29.185713904244558,6.932215142419164,6.932215142419164,1023.7614598789041,1.0237614598789042,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-01-11,2024,1,11,3,Pattern 3,4243.157802448095,4.243157802448095,8.353298681523324,6.885714326586042,8.960147945416754,8.960147945416754,7785.509355340233,7.785509355340233,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-09-06,2024,9,250,4,Pattern 3,13910.34283459958,13.91034283459958,9.540459817612449,27.91428565979004,13.50875123160255,13.50875123160255,735826.6739214226,735.8266739214225,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-02-07,2024,2,38,2,Pattern 3,3019.652322922409,3.019652322922409,8.01322808801175,3.6214286259242465,9.756663134697789,9.756663134697789,17267.911394941755,17.267911394941756,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-06-18,2024,6,170,1,Pattern 3,7636.847058330981,7.63684705833098,8.940871043800088,23.91428538731166,7.4827546868374055,7.4827546868374055,1776.1294745958712,1.7761294745958711,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-10-17,2024,10,291,3,Pattern 3,101.0558168286695,0.1010558168286695,4.625519887422407,14.571428435189384,5.54063562829662,5.54063562829662,253.8399314603663,0.2538399314603663,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-11-07,2024,11,312,3,Pattern 3,101.0558168286695,0.1010558168286695,4.625519887422407,13.014285768781388,5.02372828252094,5.02372828252094,150.9768615358741,0.15097686153587409,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-12-16,2024,12,351,0,Pattern 3,12343.30504793466,12.34330504793466,9.420950105981227,7.1214286259242465,14.53114088326239,14.53114088326239,2045474.5910116786,2045.4745910116785,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-06-29,2024,6,181,5,Pattern 3,2413.753319620524,2.413753319620524,7.7893524157848395,23.16428538731166,8.0051085131733,8.0051085131733,2995.2252133987977,2.9952252133987978,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-09-18,2024,9,262,2,Pattern 3,16276.48823914111,16.27648823914111,9.697538342588324,30.478571483067103,9.288775979635897,9.288775979635897,10814.937065698785,10.814937065698786,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-01-10,2024,1,10,2,Pattern 3,12830.04213300008,12.830042133000081,9.459622680577576,6.678571496691022,10.434202308808397,10.434202308808397,34001.94130436058,34.001941304360585,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-02-12,2024,2,43,0,Pattern 3,16153.70297250321,16.15370297250321,9.689966491986397,5.321428690637861,8.37079512201219,8.37079512201219,4318.0688845027,4.3180688845027,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-05-21,2024,5,142,1,Pattern 3,100.8347237372448,0.1008347237372448,4.623351143571227,22.092857088361466,7.593216887825842,7.593216887825842,1983.6877735466155,1.9836877735466154,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-08-01,2024,8,214,3,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,28.5499997820173,6.70381803414976,6.70381803414976,814.5135472708521,0.8145135472708521,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-01-05,2024,1,5,4,Pattern 3,7475.414156517801,7.4754141565178,8.919508565184131,5.814285891396659,9.098785758425604,9.098785758425604,8943.425413863702,8.943425413863702,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-06-12,2024,6,164,2,Pattern 3,8209.529044879393,8.209529044879393,9.013172639454336,20.94999967302595,7.158272568766398,7.158272568766398,1283.689801743511,1.283689801743511,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-01-21,2024,1,21,6,Pattern 3,22887.08504713394,22.88708504713394,10.038371750518829,6.3285713876996725,9.628829478648008,9.628829478648008,15195.637703498423,15.195637703498424,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-11-06,2024,11,311,2,Pattern 3,8365.339432960884,8.365339432960884,9.031971724088587,18.150000163487025,10.396579880805746,10.396579880805746,32746.433802107164,32.74643380210716,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-08-21,2024,8,234,2,Pattern 3,7730.018662136138,7.730018662136138,8.952995913253163,24.499999727521622,7.680582780247276,7.680582780247276,2164.8816371527478,2.1648816371527477,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-03-02,2024,3,62,5,Pattern 3,9760.764357946882,9.760764357946883,9.186228437449222,3.0785714983940125,13.506314042337618,13.506314042337618,734035.5062076742,734.0355062076742,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-11-20,2024,11,325,2,Pattern 3,9096.314837808572,9.096314837808572,9.115734576194118,13.271428653172084,10.303732196511305,10.303732196511305,29842.794164251332,29.842794164251334,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-08-25,2024,8,238,6,Pattern 3,26105.42335405761,26.10542335405761,10.169936668551237,27.985714776175364,8.821854289467097,8.821854289467097,6779.826590234587,6.7798265902345864,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-02-21,2024,2,52,2,Pattern 3,2573.928664900157,2.573928664900157,7.853577109762707,7.342857128807476,7.667013606755635,7.667013606755635,2135.690908375142,2.135690908375142,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-11-05,2024,11,310,1,Pattern 3,10051.70207395069,10.05170207395069,9.215596740429692,14.73571423121861,7.932774070888245,7.932774070888245,2786.1478358941736,2.7861478358941736,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-09-05,2024,9,249,3,Pattern 3,24034.86939156121,24.03486939156121,10.087302551571574,27.407142911638534,9.776017041010153,9.776017041010153,17605.38749452981,17.605387494529808,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-04-12,2024,4,103,4,Pattern 3,10280.77627540498,10.28077627540498,9.238128313519063,12.871428762163434,9.45643143052866,9.45643143052866,12789.1603358793,12.7891603358793,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-04-12,2024,4,103,4,Pattern 3,503.9134619291828,0.5039134619291828,6.224387052074657,12.564285823277062,8.143489081233966,8.143489081233966,3439.9025365572584,3.439902536557258,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-04-08,2024,4,99,0,Pattern 3,101.4181688981826,0.1014181688981826,4.629064127512766,15.75,8.134505998414525,8.134505998414525,3409.1310424648855,3.4091310424648853,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-07-21,2024,7,203,6,Pattern 3,600.952635179959,0.600952635179959,6.4001787631104,24.60000010899135,6.830954232879407,6.830954232879407,925.0740813271166,0.9250740813271165,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-07-28,2024,7,210,6,Pattern 3,22595.25532515911,22.59525532515911,10.02553947795465,27.2999997820173,8.522803007486518,8.522803007486518,5027.127902766411,5.027127902766411,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-11-12,2024,11,317,1,Pattern 3,17846.31422358906,17.846314223589058,9.789608312222514,16.20714282989502,8.09904878766204,8.09904878766204,3290.335826556607,3.290335826556607,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-02-06,2024,2,37,1,Pattern 3,14911.1973447122,14.9111973447122,9.609934770791144,1.864285681928907,7.071061950228878,7.071061950228878,1176.3977083517461,1.176397708351746,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-04-24,2024,4,115,2,Pattern 3,700.0204879778125,0.7000204879778126,6.552537113394675,16.30714307512556,7.676955481825823,7.676955481825823,2157.0395694674817,2.1570395694674818,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-02-29,2024,2,60,3,Pattern 3,10281.42565289499,10.28142565289499,9.238191469628159,3.814285770058632,9.25335718311014,9.25335718311014,10438.554447779225,10.438554447779225,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-08-30,2024,8,243,4,Pattern 3,16586.37836088127,16.58637836088127,9.716397345433847,26.121428625924246,7.422070886682892,7.422070886682892,1671.4934683659048,1.6714934683659048,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-10-29,2024,10,303,1,Pattern 3,101.0558168286695,0.1010558168286695,4.625519887422407,13.542856897626605,5.483767287978377,5.483767287978377,239.75198313817714,0.23975198313817714,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-07-14,2024,7,196,6,Pattern 3,10047.83582465661,10.047835824656609,9.215212068434816,23.957142693655832,7.839430072552386,7.839430072552386,2537.7575138423385,2.5377575138423385,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-01-02,2024,1,2,1,Pattern 3,13343.34470622582,13.34334470622582,9.498847956565976,6.199999945504325,10.011001019036577,10.011001019036577,22269.117113453533,22.269117113453532,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-06-01,2024,6,153,5,Pattern 3,600.952635179959,0.600952635179959,6.4001787631104,17.699999945504324,5.387498558392309,5.387498558392309,217.65574631413122,0.21765574631413123,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-06-17,2024,6,169,0,Pattern 3,2111.711463296195,2.111711463296195,7.655727455190174,28.36428587777274,8.524978835196587,8.524978835196587,5038.080153571546,5.0380801535715465,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-02-15,2024,2,46,3,Pattern 3,3628.180385651409,3.628180385651409,8.196762112687958,8.035714251654488,6.693274797117609,6.693274797117609,805.9605619437613,0.8059605619437613,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-12-27,2024,12,362,4,Pattern 3,20632.29239355211,20.63229239355211,9.934661185845199,3.1857143470219205,9.477998076285614,9.477998076285614,13067.99717302633,13.06799717302633,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-03-22,2024,3,82,4,Pattern 3,17328.93263302165,17.32893263302165,9.760190495398094,12.242856979370117,8.18336826327413,8.18336826327413,3579.8957703371693,3.579895770337169,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-04-01,2024,4,92,0,Pattern 3,1801.757162149699,1.801757162149699,7.49707252869132,19.985713958740234,8.966384461612853,8.966384461612853,7834.221787095129,7.834221787095129,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-11-04,2024,11,309,0,Pattern 3,3016.430519616041,3.0164305196160406,8.012160926895831,18.428571701049805,8.729734311928345,8.729734311928345,6183.084855334339,6.183084855334339,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-12-22,2024,12,357,6,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,5.492857149669102,7.447111839044203,7.447111839044203,1713.9030699860332,1.7139030699860331,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-06-06,2024,6,158,3,Pattern 3,9230.31801925767,9.23031801925767,9.130357114621688,18.349999836512975,7.274360343936892,7.274360343936892,1441.827983243918,1.441827983243918,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-03-06,2024,3,66,2,Pattern 3,2168.135213922566,2.168135213922566,7.68208384817504,3.9357142448425293,8.033740737936213,8.033740737936213,3082.2537723282076,3.0822537723282077,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-09-30,2024,9,274,0,Pattern 3,19424.71577842516,19.42471577842516,9.874353022867142,25.42142813546317,7.922261548519516,7.922261548519516,2757.0013518789006,2.7570013518789005,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-06-10,2024,6,162,0,Pattern 3,600.952635179959,0.600952635179959,6.4001787631104,17.471428598676408,6.870333036458247,6.870333036458247,962.2693161996672,0.9622693161996672,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-05-30,2024,5,151,3,Pattern 3,600.952635179959,0.600952635179959,6.4001787631104,19.11428533281599,6.387116637866757,6.387116637866757,593.1409839198276,0.5931409839198276,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-09-24,2024,9,268,1,Pattern 3,23643.52325258411,23.64352325258411,10.070886792158872,26.87857164655413,7.445648287286022,7.445648287286022,1711.3950563344174,1.7113950563344174,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-05-21,2024,5,142,1,Pattern 3,1607.710437586983,1.607710437586983,7.383188166587424,24.528571265084402,8.822367114018252,8.822367114018252,6783.304856381093,6.7833048563810925,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-10-21,2024,10,295,0,Pattern 3,2125.094485960513,2.125094485960513,7.662042000981363,15.900000163487025,7.27311050408104,7.27311050408104,1440.0258057765325,1.4400258057765325,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-01-30,2024,1,30,1,Pattern 3,14858.71142055773,14.85871142055773,9.606408898201467,4.314285738127572,9.074369410099395,9.074369410099395,8727.679785686261,8.727679785686261,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-01-16,2024,1,16,1,Pattern 3,12678.70303994038,12.678703039940379,9.447757808153913,7.492857251848493,11.942470518061324,11.942470518061324,153654.83120538667,153.65483120538667,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-05-30,2024,5,151,3,Pattern 3,11858.89517057425,11.858895170574248,9.380917833606603,25.592856815883092,8.986118493152917,8.986118493152917,7990.378029417045,7.990378029417045,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-11-01,2024,11,306,4,Pattern 3,10288.34138370539,10.28834138370539,9.23886382130885,18.757143020629883,11.10417230835505,11.10417230835505,66446.82341364572,66.44682341364572,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-09-24,2024,9,268,1,Pattern 3,18588.45528666982,18.58845528666982,9.830349778869833,23.5,9.1728730507189,9.1728730507189,9631.258942176888,9.631258942176888,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-08-31,2024,8,244,5,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,30.485714231218612,6.939252129014522,6.939252129014522,1030.9981248298543,1.0309981248298543,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-01-11,2024,1,11,3,Pattern 3,9394.211141761509,9.39421114176151,9.147955385438728,6.607142857142857,9.992693645061584,9.992693645061584,21865.11910589477,21.86511910589477,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-06-04,2024,6,156,1,Pattern 3,1614.215050208537,1.6142150502085368,7.387223384815876,21.821428843906947,9.243930553044176,9.243930553044176,10340.607012376991,10.340607012376992,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-11-15,2024,11,320,4,Pattern 3,7911.41241774813,7.91141241774813,8.976187997544173,16.600000381469727,7.814939072446646,7.814939072446646,2476.3360103934046,2.4763360103934047,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-01-30,2024,1,30,1,Pattern 3,18864.54917071031,18.864549170710312,9.84509274253449,4.314285738127572,9.556062516184728,9.556062516184728,14129.099482702168,14.129099482702168,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-07-04,2024,7,186,3,Pattern 3,100.8916963844857,0.1008916963844857,4.623910449023039,21.614285605294363,6.451550683899897,6.451550683899897,632.6841751689717,0.6326841751689717,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-06-06,2024,6,158,3,Pattern 3,1806.582351313063,1.806582351313063,7.499745513887482,22.52857208251953,8.77895407571638,8.77895407571638,6495.079211894076,6.495079211894076,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-09-18,2024,9,262,2,Pattern 3,17953.86376569959,17.953863765699587,9.7956163190903,28.400000163487025,9.142193126919919,9.142193126919919,9340.229184686199,9.3402291846862,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-12-01,2024,12,336,6,Pattern 3,18589.29896623088,18.589298966230878,9.830395162685738,6.535714285714286,10.271660890149517,10.271660890149517,28900.850123034077,28.900850123034076,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-02-26,2024,2,57,0,Pattern 3,11078.58448525023,11.07858448525023,9.312859458266876,3.0214286340134486,9.301275458776372,9.301275458776372,10950.97910150211,10.95097910150211,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-04-01,2024,4,92,0,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,18.64285727909633,6.053755408804594,6.053755408804594,424.70874225240163,0.4247087422524016,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-02-10,2024,2,41,5,Pattern 3,16354.05910128119,16.35405910128119,9.702292553618122,4.142857228006635,9.282809032338148,9.282809032338148,10750.591104648021,10.750591104648022,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-04-25,2024,4,116,3,Pattern 3,3433.518442477891,3.433518442477891,8.141632003410342,18.27142824445452,7.434436319107268,7.434436319107268,1692.3029674024342,1.6923029674024341,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-02-09,2024,2,40,4,Pattern 3,17932.49265539266,17.93249265539266,9.794425341572005,2.985714316368103,9.440606459180769,9.440606459180769,12588.349518477151,12.58834951847715,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-02-22,2024,2,53,3,Pattern 3,9052.138524405082,9.052138524405082,9.110866774850154,6.4214286506175995,8.566205482182673,8.566205482182673,5250.166294161948,5.250166294161948,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-01-30,2024,1,30,1,Pattern 3,10830.88793448934,10.83088793448934,9.290249649316534,2.821428486279079,7.276859927884777,7.276859927884777,1445.438964005074,1.445438964005074,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-02-01,2024,2,32,3,Pattern 3,12830.20544429596,12.83020544429596,9.459635408324466,4.242857013429914,7.0034004483609325,7.0034004483609325,1099.3685502587182,1.0993685502587183,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-10-26,2024,10,300,5,Pattern 3,201.1006626168488,0.2011006626168488,5.3087659030625325,16.20714282989502,7.720030241915806,7.720030241915806,2252.0277154129344,2.2520277154129342,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-08-03,2024,8,216,5,Pattern 3,600.952635179959,0.600952635179959,6.4001787631104,23.728571483067103,7.230605911730692,7.230605911730692,1380.059050504294,1.380059050504294,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-02-15,2024,2,46,3,Pattern 3,402.143098173599,0.402143098173599,5.999291581236499,8.907142911638532,12.806519403436972,12.806519403436972,364585.6056479064,364.58560564790645,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-01-05,2024,1,5,4,Pattern 3,1200.860668636406,1.200860668636406,7.091626192100474,9.81428561891828,10.540856761141896,10.540856761141896,37828.963816182986,37.828963816182984,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-07-07,2024,7,189,6,Pattern 3,5430.521060544779,5.43052106054478,8.599974495348526,23.578572137015207,7.4767349831981695,7.4767349831981695,1765.4638160893694,1.7654638160893694,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-12-08,2024,12,343,6,Pattern 3,2799.408215882833,2.7994082158828326,7.93752047692349,6.22857141494751,9.019351514983867,9.019351514983867,8260.417938042614,8.260417938042615,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-08-01,2024,8,214,3,Pattern 3,600.952635179959,0.600952635179959,6.4001787631104,23.71428598676409,7.202677915597971,7.202677915597971,1342.022453905071,1.342022453905071,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-02-07,2024,2,38,2,Pattern 3,28231.30249922568,28.23130249922568,10.248222080062002,0.23571429933820448,10.756407674987742,10.756407674987742,46928.77784325795,46.92877784325795,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-07-26,2024,7,208,4,Pattern 3,26014.4635049705,26.0144635049705,10.166446390400992,27.56428555079869,8.391512240185085,8.391512240185085,4408.480848951865,4.408480848951864,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-01-29,2024,1,29,0,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,3.657142766884395,7.5623713805381145,7.5623713805381145,1923.4036000031101,1.92340360000311,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-05-26,2024,5,147,6,Pattern 3,500.4540084256668,0.5004540084256668,6.21751189517196,20.842857088361466,7.297023504157115,7.297023504157115,1474.9003718816625,1.4749003718816625,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-10-11,2024,10,285,4,Pattern 3,8731.405118754097,8.731405118754097,9.074796111320396,19.849999564034597,11.214153726062793,11.214153726062793,74171.86979162619,74.1718697916262,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-07-15,2024,7,197,0,Pattern 3,4316.503912714833,4.316503912714833,8.370432716265897,26.300000054495676,7.0201916480368265,7.0201916480368265,1118.0010515526585,1.1180010515526586,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-02-17,2024,2,48,5,Pattern 3,3235.437595686566,3.235437595686566,8.082228496380417,12.38571412222726,9.704832658938935,9.704832658938935,16395.655481154037,16.395655481154037,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-08-22,2024,8,235,3,Pattern 3,12817.10257521878,12.81710257521878,9.458613714467695,26.385714394705637,7.533522297826766,7.533522297826766,1868.6794869897872,1.8686794869897871,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-12-20,2024,12,355,4,Pattern 3,22865.71235435455,22.86571235435455,10.037437523047714,5.292857238224575,9.536478299765463,9.536478299765463,13855.064693305769,13.855064693305769,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-06-17,2024,6,169,0,Pattern 3,15637.3939844348,15.6373939844348,9.657484322409479,26.035714830671036,7.845246083208668,7.845246083208668,2552.565975940706,2.552565975940706,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-08-13,2024,8,226,1,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,29.72857121058873,6.833545042867943,6.833545042867943,927.4764740348578,0.9274764740348578,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-02-13,2024,2,44,1,Pattern 3,8760.92229867933,8.760922298679331,9.078170600345404,9.642857142857142,12.787405014003788,12.787405014003788,357682.93560900266,357.68293560900264,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
