Daily temperature,3-day temperature,7-day temperature,15-day temperature,7-day Tmax,7-day Tmin,Diurnal temperature range,CDD24,HDD18,7-day CDD24,7-day HDD18,Built-up share,Natural/green share,Elevation,Population density,Residential share,Nearest industrial distance,NDVI p50,pattern
0.029429983,0.0055861594,-0.09760002,-0.14849813,-0.056009214,0.058614083,0.0302123,0.0014677014,0.0014838869,0.028866617,0.036321707,0.38708493,0.471235,0.11067399,-0.23634347,0.117487825,0.07293452,-0.13766015,Pattern 2
0.032409716,0.028064268,-0.075326994,-0.027748127,0.07929234,-0.0027062846,0.014908133,-0.0018174881,0.005580594,-0.028974283,0.046101857,-0.2534564,-0.5254796,-0.10870488,0.17512542,-0.24159375,0.048189532,-0.031854756,Pattern 2
0.0091295615,-0.022338074,0.21599025,0.023017777,-0.07179885,0.39560896,0.018758612,0.008106437,0.0006591654,-0.029572783,0.026288016,-0.16604772,-0.39874235,0.02502752,0.22020079,-0.078612946,-0.43382508,0.005760277,Pattern 2
0.010408464,-0.05740072,-0.07830787,-0.11741051,-0.0097601665,-0.029660396,0.013505818,-0.0011705378,-0.00056343386,-0.028958706,-0.061099228,0.13733369,0.19547267,0.061355762,0.3093048,0.032034405,0.025993971,0.05131268,Pattern 2
-0.011670673,-0.0286779,-0.030582229,0.023953823,0.010370853,-0.031562224,-0.008258122,0.0005034688,-0.0062257624,-0.017433433,0.026418295,0.13747533,0.15983704,-0.01840063,0.33301744,-0.064392194,-0.08241548,-0.005595679,Pattern 2
-0.050022244,-0.112048425,-0.13803627,-0.6252593,-0.17015874,-0.21550402,-0.04009306,-0.032650925,-0.000226377,-0.12759236,-0.035654712,-0.013873303,0.28313777,-0.020058002,-0.34811583,0.09239156,0.07018849,-0.39415908,Pattern 2
-0.009152251,-0.014447115,-0.07562503,-0.13840026,-0.006482787,-0.045817424,-0.009568144,-0.0001309949,-0.009686065,-0.02179189,-0.02993271,0.16528074,0.19844583,0.02681843,0.3827633,-0.029258173,0.027739309,0.080764726,Pattern 2
-0.0020621328,-0.030968728,-0.036713038,-0.14602832,-0.054281943,0.004352861,-0.021156311,0.0001661126,-0.0060044997,-0.008887438,-0.0014658661,0.3438197,0.30981955,0.062548175,-0.27803716,0.08328043,0.027246634,-0.15773395,Pattern 2
0.000725964,-0.037848342,-0.03801256,0.102522604,-0.035644718,-0.0009246224,-0.023321886,-0.0015044471,0.003102605,-0.024947269,0.025099544,0.5904262,0.18194468,0.041341733,0.15432748,-0.033151172,0.012814903,0.051425233,Pattern 2
0.12633055,0.06000625,-0.033909317,0.61617535,-0.069375604,-0.34755152,0.00990973,0.0,0.15788569,0.0,-0.057744205,-0.40673026,-0.62553287,-0.27603096,-0.49021062,-0.20355909,-0.7217281,-0.17708394,Pattern 2
-0.082468964,-0.021650286,-0.03808854,-0.106655106,0.009869278,-0.018370613,0.015609912,-0.0005174831,-0.0035346695,-0.017764613,-0.05568719,0.07487369,0.080894604,0.058679175,-0.36081752,-0.3508761,0.007312307,0.15521948,Pattern 2
0.055114094,8.465189e-06,0.010284249,-0.01053752,-0.114093676,0.00052833965,0.004624776,0.036403798,-0.00079695665,-0.0070491573,0.021202274,-0.32995105,-0.61563927,-0.13797866,-0.52630264,-0.08431936,-0.22151506,-0.10166615,Pattern 2
0.015828308,-0.008364415,0.03462736,0.07363106,0.01219887,0.11405378,0.010887591,-0.00012494669,0.015880128,-0.015856285,0.047181264,0.097251266,0.036092523,-0.06050609,0.2522012,0.13589242,-0.071566224,0.06282987,Pattern 2
0.037716124,0.06780691,-0.027513,-0.030311055,-0.007925694,-0.004605446,-0.009399614,-0.00020434242,0.037911266,-0.017260296,0.025489153,0.1203044,0.28781527,0.11605611,0.29905373,0.16027401,0.046160102,0.034854278,Pattern 2
-0.0036872155,-0.015856702,-0.09702661,0.20144238,-0.046294037,-2.4441604e-05,-0.10030316,-0.0024797667,-0.0013626721,0.009390783,-0.11232613,0.06926302,0.3261223,0.09711262,-0.22881852,0.10102069,0.009364703,0.20697924,Pattern 2
-0.0048182495,-0.062961094,-0.0155786965,-0.2381716,0.14788653,-0.029133106,0.12103873,-0.0024623962,0.0014153788,-0.04391174,0.33450633,0.2832845,0.28459308,0.099064566,0.42128354,0.028695142,0.1735629,0.11573984,Pattern 2
-0.012995264,-0.045191742,0.011369886,0.071558535,0.0019172762,0.45185542,-0.05171112,-5.7817517e-05,-0.016183756,-0.021075288,0.05423279,0.010596485,0.17195113,0.020873971,0.07699134,-0.06357898,-0.082936734,0.021707159,Pattern 2
0.013215928,0.093886666,0.1467234,0.37941942,0.16800554,0.12657861,0.01626022,0.014644745,0.0,0.076083146,0.0,-0.18361981,-0.29522264,0.39214787,-0.27392533,0.03853049,0.24455023,0.115923315,Pattern 2
0.016472014,-0.038985018,-0.1264361,-0.3240332,0.14822842,0.0051854453,0.027758315,0.0,-0.021734972,-0.08867351,-0.21164297,0.15208624,0.22284229,-0.07796692,-0.032661546,0.14687398,-0.014180782,0.008106904,Pattern 2
-0.003695898,0.03250844,0.40370435,0.08545741,0.26059183,0.16622761,-0.0014138571,-0.004114858,0.0,0.08527899,0.0,-0.005068444,0.21547705,0.08564783,-0.33311725,0.13373977,0.076501675,0.20446075,Pattern 2
0.010005307,0.100542076,0.23877677,0.08562469,0.039095894,0.065390885,0.0019522964,0.009363402,0.0,0.030489428,0.0,-0.09799712,-0.27135685,0.08192998,0.5338716,0.31942987,0.17652111,0.1352364,Pattern 2
0.002482634,-0.011021869,-0.17866878,0.00011102441,-0.049621616,-0.066173054,-0.002996059,0.00073874113,0.002055096,-0.018876515,-0.13998702,0.13813803,0.14611436,0.12195352,-0.3417501,0.22825608,0.15360275,0.22679514,Pattern 2
-0.0039671427,0.114994295,0.21790932,0.1335795,0.066603675,0.007902532,0.019359326,-0.00013810118,0.0,0.12608214,0.0,-0.23189251,-0.071216784,-0.07596114,0.1635855,-0.018093023,-0.24222423,0.004154497,Pattern 2
0.0093586445,-0.0409399,-0.015526865,-0.005723421,-0.12322538,0.04964016,-0.041395813,-5.760353e-05,0.0120886145,-0.017291393,0.03065592,0.13806586,0.22223075,0.06475152,0.3129991,0.19311573,0.04308888,0.049073495,Pattern 2
0.022764158,0.019934539,0.010083588,0.059133317,0.009898601,0.020970672,0.011549704,-0.00056817674,0.012702022,-0.008781674,0.04831257,0.13799538,0.26066414,0.11345545,-0.19769831,0.1871914,0.11819284,0.21523525,Pattern 2
-0.009398603,-0.007888019,0.035684403,0.34551254,0.021990752,0.017695192,0.030668102,0.0,-0.007885108,-0.0030838898,0.04278788,-0.29794416,-0.33267516,-0.12424769,-0.33992454,-0.0032323725,0.15440337,0.03007784,Pattern 2
1.1653019e-05,0.13841297,0.32876027,0.100127794,0.107546,-0.07305895,0.0025017892,0.00077441975,0.0,0.13594209,0.0,0.24096982,0.12755464,0.042708997,0.2790167,0.045092396,-0.014392499,0.017191917,Pattern 2
0.01269867,0.06411229,0.40410376,0.1566566,0.2416387,-0.051594555,-0.0010195493,0.0112525765,0.0,0.08102819,0.0,0.14810608,0.20751385,0.1096324,-0.3350197,0.17891091,0.10229484,0.17867471,Pattern 2
-0.014311855,-0.095454715,0.025990127,-0.030837953,-0.022235809,0.1059788,0.0038836782,0.0039033329,-0.00052397733,0.014675874,0.0033219638,0.13402721,0.17906739,0.06474826,0.31964484,0.10734753,0.02480179,0.041532315,Pattern 2
-0.0009438942,0.014087214,-0.0011219148,0.018054008,-0.007075029,0.031392526,0.0048955022,0.0,-0.0021262239,-0.013687655,0.036412507,0.15950346,0.038747754,0.076695025,-0.34835646,0.1826077,0.04473388,0.14867553,Pattern 2
0.08869974,0.08945403,0.14251089,0.6849249,0.2269105,0.009263628,0.04454138,0.0036120745,0.044650786,0.04353773,0.17307079,-0.2439836,0.11972153,0.009068797,-0.28962645,-0.18035105,-0.2335659,-0.23895198,Pattern 2
-0.004881927,0.017050644,0.018626751,0.014123806,-0.004423854,0.0026963025,0.02394127,-6.185031e-05,-0.005303869,-0.0164644,0.028806148,0.10725515,0.23159853,0.070263445,0.198279,0.015048585,0.05010828,0.082627885,Pattern 2
0.033954006,0.0468841,-0.0001356501,-0.031976983,-0.03806504,0.019224698,-0.0296332,-0.0002052909,0.03097289,-0.008927853,0.047947917,0.1358971,0.3384608,0.053899843,-0.22958118,0.1150704,0.11935984,0.20291093,Pattern 2
-0.011123712,0.010038917,0.019160777,0.115588,-0.027876247,0.043794155,0.03818363,-4.8305006e-05,-0.012372603,-0.008716995,0.054072957,0.0649793,0.3253924,0.053074785,-0.24929912,0.09491038,0.007863025,0.20878531,Pattern 2
0.008968827,-0.054479502,-0.028609881,-0.057075456,-0.029956691,0.0028280204,-0.029982727,-0.00055720087,0.008582491,-0.016987063,0.00877888,0.11901932,0.29124367,0.10269578,0.31261894,0.1706146,0.03209712,0.03427547,Pattern 2
-0.017914997,0.008622469,-0.09366187,-0.5462613,-0.5485652,-0.05093159,-0.11618043,-0.00016675459,-0.017221306,-0.011000033,-0.09836985,0.32155856,0.27510673,-0.20507802,-0.29867995,-0.018590316,0.010507327,-0.16114695,Pattern 2
0.060392424,0.07228933,0.004463077,0.123167716,0.028521037,0.04714932,-0.11217442,-0.001866829,0.05765222,-0.019421864,0.021422869,-0.20436794,0.1412605,0.12611765,0.18561798,-0.3356744,0.085466914,-0.42725274,Pattern 2
-0.03730316,-0.049831457,-0.005890721,0.08956849,0.111476615,0.013609674,3.3561657e-05,-0.045190554,-0.00025619048,0.022703694,0.029414264,-0.4064153,-0.55556923,-0.24418807,-0.027543368,-0.118857205,-0.900744,-0.97726,Pattern 2
0.002689579,-0.014906964,0.40917924,0.13552712,0.20287885,0.051294696,0.0041265516,0.0025713427,0.0,0.09201807,0.0,0.15075937,0.2424857,0.1493356,-0.289361,0.17152394,0.0727203,0.2138495,Pattern 2
-0.01078708,-0.02007406,-0.021620672,-0.012701021,-0.009046409,0.016464477,0.027103083,-0.00038475,-0.011827796,-0.01705543,0.01629645,0.16587579,0.2873193,0.11402247,0.36209264,0.18579112,0.05160369,0.03360922,Pattern 2
-0.0015417502,0.003806724,-0.0043665185,0.10101685,0.089484215,0.013014414,-0.029792404,-0.00010603274,-0.0068675,-0.010601882,0.043445855,0.119491726,0.12279467,0.09715191,-0.34619886,0.23918375,0.026110573,0.21775033,Pattern 2
0.015940411,0.0013581496,0.21383059,-0.04250021,-0.06797232,-0.20039399,0.06948233,0.020210996,-0.0001845955,0.14295135,-0.00039184088,-0.09108831,0.018606635,-0.43794292,-0.4444602,-0.068115085,-0.042393528,-0.41369775,Pattern 2
-0.0019277992,0.09645206,0.44820046,0.13595977,0.22052471,-0.102820225,0.018365117,-0.002533566,0.0,0.1711689,0.0,-0.030660622,0.08194795,-0.13953573,0.21511602,-0.010631249,-0.08219752,-0.007909922,Pattern 2
0.028247269,0.27569997,0.3323372,0.040776122,0.22525746,0.020507425,-0.0036534446,0.027858559,0.0,0.18897447,0.0,-0.29607186,-0.30246544,0.10496728,0.32214367,0.31589928,0.27964783,0.106594115,Pattern 2
-0.012395182,-0.054397143,-0.10263648,-0.066006236,-0.06470847,0.006351788,-0.008394603,-0.0017980481,-0.0004901454,-0.020651406,-0.030285569,0.18731861,0.21016206,0.0453444,0.49162295,-0.012616171,0.06614196,0.024154449,Pattern 2
0.0010937387,-0.011216189,-0.08705086,-0.0715649,0.0038022723,0.05363653,-0.0010336421,-0.0043154513,-0.00246026,-0.019850215,-0.039418254,-0.11095188,-0.012484033,-0.23583014,0.1566155,-0.764527,-0.19530077,-0.13145328,Pattern 2
0.0030185697,-0.026079906,-0.012515169,-0.11613672,0.035830315,-0.008381955,0.03905894,-0.0007109913,-0.0037029306,-0.02591749,0.015281358,0.26067117,0.26113907,0.08311959,0.43073335,0.03276858,0.110590376,0.09164325,Pattern 2
-0.005594154,0.12887594,0.34173432,0.092875384,0.10008219,0.0037191594,0.00036629097,-0.0026158958,0.0,0.136611,0.0,0.21634854,0.1956785,0.07149384,0.30655256,0.027591217,0.22210191,0.034965333,Pattern 2
0.030401569,0.0035418796,-0.08803662,-0.24578,-0.08753943,0.06630737,-0.058788974,0.0037147305,0.00011480461,0.031139513,0.050231703,0.38717738,0.46703833,0.108476974,-0.2407509,0.115800396,0.07003518,-0.13829619,Pattern 2
-0.015130937,-0.084921405,-0.055695664,-0.055022303,0.028784204,-0.395858,-0.019560006,0.0022928054,-0.009869517,0.0028328483,-0.046617836,-0.41992983,-0.60520935,-0.38253132,-0.04655223,-0.17635329,0.34358412,-0.963963,Pattern 2
0.010620917,0.15392192,0.32857853,0.1273468,0.22520608,0.006622016,-0.009771689,0.00821044,0.0,0.12318546,0.0,0.07203961,-0.4949679,-0.026744075,0.28740266,0.09469166,0.1328096,0.0028265275,Pattern 2
0.040280867,-0.0025037131,0.19187938,0.058634188,-0.0866016,0.02353937,0.009162088,0.040098935,0.0027027682,0.07329759,0.029387549,0.43472692,0.36951157,-0.07656645,-0.17512912,0.06118501,0.10424869,-0.0907669,Pattern 2
0.009747931,0.019351238,-0.019230027,0.017249525,-0.06775423,0.076822974,-0.022143085,-0.0003462519,0.0069063413,-0.013096596,-0.021168564,0.06882365,0.09712091,-0.13619256,0.19102554,0.091475286,-0.16552047,-0.025817169,Pattern 2
-0.010217704,-0.04173693,-0.15030973,-0.00016423882,-0.06953227,-0.09667193,0.0050418233,-0.00038206996,-0.0044690566,-0.017664896,-0.038952705,0.12697546,0.22155567,0.07277225,0.2926281,0.15958619,0.033877585,0.02970378,Pattern 2
-0.0018135759,-0.053474527,-0.08258962,-0.04920291,-0.0048869518,-0.0702316,0.017720945,-0.000595417,-0.0006207826,-0.02074621,-0.042704113,0.14090344,0.25025055,0.10427395,0.34613127,0.17087331,0.052376512,0.047554303,Pattern 2
0.004102175,-0.040358774,-0.030074084,0.27239403,-0.00037150644,-0.035630763,-0.0014766363,0.008784351,-0.008603107,-0.025842924,0.091978036,0.10851394,0.1814744,-0.10193428,0.27273843,0.06477081,0.0596506,0.027549092,Pattern 2
-0.14750986,-0.15946858,-0.022009818,-0.2328358,-0.08386367,0.05183705,-0.059483506,-0.0015940876,-0.008641379,-0.06058141,-0.07507024,-0.40760824,-0.57681,-0.2400613,-0.18102306,-0.0811198,-0.89189047,-0.9780135,Pattern 2
-0.00046014512,-0.019062994,0.28793472,0.13954164,0.19314389,-0.012556301,0.0056667333,-0.00024477692,0.0,0.10378215,-0.0015489922,-0.06174523,-0.27938768,0.08887127,0.515099,0.19247964,0.32534385,0.12776218,Pattern 2
0.001758983,0.009584129,0.048935838,-0.002141707,-0.022085978,0.06535339,-0.0013041593,0.0,0.002312932,-0.006437503,0.0882847,0.20663126,0.34382582,0.13993923,-0.16128102,0.06702339,0.08041008,0.22897297,Pattern 2
0.021482699,-0.054627147,-0.08219467,0.15465583,0.07757731,-0.008960525,0.020926777,-0.0094019845,0.024692943,-0.013124647,-0.029121421,0.097360566,0.12631875,0.06328068,-0.43216577,-1.6914312,-0.0062196185,0.19028533,Pattern 2
0.0009427889,0.09021364,0.17986108,0.10388416,0.1677085,-0.04999988,0.012862883,-0.0010768141,0.0,0.109394744,0.0,-0.0062260833,0.2058534,-0.019924436,0.25415555,-0.02510001,-0.017720887,-0.06948112,Pattern 2
0.02050885,-0.025388027,-0.031204475,-0.07255833,-0.082453914,0.088083275,0.3217134,-0.014625683,0.010608584,-0.010441753,0.015377652,-0.37672928,-0.6089485,-0.06972303,-0.36906153,0.020963816,0.16608775,-0.027400956,Pattern 2
0.01169484,0.12008927,0.04115677,0.4161018,-0.05779432,-0.13583283,0.037988387,-2.8490196e-05,-0.008519392,8.5937965e-05,0.045576863,-0.41707897,-0.52127993,-0.09959673,0.12517288,-0.30623642,-0.16237167,0.05749981,Pattern 2
0.0029185282,0.0017163702,-0.07405782,0.054939386,-0.17992684,-0.2818064,0.10504276,0.01926378,-0.00091232435,-0.15581456,-0.024601463,0.17268342,0.17533147,0.038177505,0.31644434,-0.69275177,0.022787893,0.11192199,Pattern 2
0.00919552,0.10864668,0.26129493,0.111514516,0.123851605,0.03406961,0.002873785,0.0035400004,0.0,0.12005656,0.0,-0.12883458,-0.4929444,0.030301686,0.17250706,0.046873614,0.124909215,0.084744915,Pattern 2
0.0037582635,0.027858647,0.38696235,0.2665329,0.2659855,0.10094564,-0.0015238486,0.0047498704,0.0,0.07839736,0.0,0.21240874,0.29815122,0.13305134,-0.21707958,0.17581171,0.09291816,0.2085569,Pattern 2
-0.000723227,-0.0021258553,0.032636143,0.015116163,-0.03419844,0.002971966,-0.02064649,-0.00028939272,-0.00087072805,-0.017510546,0.08158432,0.17189296,0.19642875,0.012106121,0.39852777,0.16380072,0.07952371,0.030476922,Pattern 2
0.006954202,-0.04700425,-0.067784324,-0.084310755,-0.014935703,-0.0035503344,0.015130473,0.008886303,-0.0040600896,-0.025718348,-0.02561026,0.17053565,0.150588,-0.016820347,0.3547854,0.15965612,0.09223226,0.043775987,Pattern 2
-0.046986803,-0.04870951,-0.007661614,0.08022346,-0.043528266,0.05804451,0.028598815,0.00022765317,-0.040573895,-0.014068535,0.01812397,0.12927078,0.17250825,0.15388615,0.33464196,0.13912337,-0.019973274,0.04344556,Pattern 2
0.01532605,-0.041246906,-0.11683723,0.16312055,-0.07241583,-0.101710856,-0.0006934942,0.0021488075,0.00053913426,-0.007136948,0.0066510485,-0.021115953,0.024906056,-0.003457672,0.30694625,-0.13044998,-0.0045455457,-0.035573214,Pattern 2
-0.01219817,-0.021563798,-0.03463301,0.12009241,-0.005270459,0.09237858,-0.043695044,0.0,-0.009283067,-0.007976706,0.020201808,0.109744355,0.119204156,0.08468889,-0.24264745,0.19664066,0.12192985,0.2128205,Pattern 2
0.042541914,0.0048707174,-0.017909858,-0.13220823,-0.03187506,0.076902606,0.02658413,-0.0055506034,0.0023208759,-0.020188386,0.083189905,-0.19801505,-0.3907109,-0.040586244,0.12652154,0.062962964,0.12462942,0.10042837,Pattern 2
-0.08710183,0.094499856,0.008088738,-0.34263155,-0.03170452,-0.09426549,-0.05117084,-6.925604e-05,-0.110227235,-0.020252421,0.06271192,0.07838147,0.05211661,-0.09758441,0.28380284,0.07581439,-0.024315855,0.038334258,Pattern 2
0.029354773,-0.050808422,-0.07321679,-0.33283135,0.11309569,0.16801348,-0.0879215,-0.00033060132,0.002996492,-0.021135038,-0.043791622,0.23094144,0.17042045,0.006211371,0.33291188,0.13291182,-0.14468843,0.043169577,Pattern 3
-0.0035283505,0.024650795,0.0031734274,-0.33291456,0.16931576,-0.7324264,-0.065783985,-0.014645303,-0.00063610805,0.1932499,0.10322997,-0.022977367,-0.10128339,-0.0620506,-0.02321255,-0.79196644,-0.15464726,-0.052291695,Pattern 3
-0.08579493,0.020084072,0.099300966,0.3524171,-0.016359486,0.10498223,-0.064533226,0.0,-0.06999845,0.0,0.08569589,0.15852639,0.05558139,-0.019233868,0.23486815,0.10985149,-0.16161393,-0.0082572475,Pattern 3
-0.0657113,-0.09744824,-0.2692499,-0.4095392,-0.399613,-0.16045588,0.058313847,-0.0007243264,-0.04289322,-0.029682746,-0.4604199,-0.023749307,-0.08338062,-0.04381491,-0.010091967,-0.78001857,-0.15476002,-0.038972564,Pattern 3
0.008258139,0.04462369,-0.114759706,-0.2370913,-0.060455196,-0.37911075,0.17850299,-0.011204006,-0.00063610805,-0.26497772,0.10379983,-0.015053213,-0.08942896,-0.03498588,-0.010897909,-0.7858463,-0.1480007,-0.037606977,Pattern 3
-0.026423855,-0.08929379,-0.12258775,-0.054870095,-0.086525075,0.074308544,-0.011622933,-0.00055462046,-0.03433552,-0.05711274,-0.109902926,-0.21335068,-0.15598094,-0.21674703,-0.14713942,0.10290793,-0.12719499,-0.08942802,Pattern 3
-0.03331237,0.023722645,-0.16097356,0.24635123,0.17931128,0.016199218,0.027500404,-0.033648342,-0.0037510274,0.0015036025,-0.08284899,-0.05117895,-0.13895498,-0.047381952,-0.109679826,0.14882575,-0.1434949,-0.09717408,Pattern 3
-0.03473573,0.0222271,0.19415249,0.41590974,0.13640648,0.13117601,0.07233308,0.0,-0.03335895,0.0,0.14952892,0.15356942,0.036025465,0.1878676,0.2257794,0.054731242,-0.1884784,-0.060802076,Pattern 3
-0.053368572,-0.11805434,-0.18382835,-0.56385726,-0.3453305,-0.12313146,-0.12176229,0.0,-0.042601973,-0.0034119233,-0.16014676,-0.09335077,-0.17978439,-0.20158544,-0.107618876,-0.86174107,-0.20103541,-0.13296573,Pattern 3
0.056215294,-0.031019295,0.09995182,-0.6794981,0.43052515,-0.2960746,0.0092116995,0.0027897826,-0.010941675,0.20607862,-0.07987146,0.2422882,0.11491989,0.03933103,0.2834772,0.12593961,-0.1510745,-0.07973265,Pattern 3
0.018482069,-0.021174088,-0.30758145,-0.2772563,0.12875363,-0.076851,0.28202993,-0.0018230345,-0.00045176127,0.068361685,-0.20661536,-0.08635942,-0.17221138,-0.20194125,-0.1044132,-0.8417354,-0.20240746,-0.1362965,Pattern 3
0.016366554,-0.10431711,-0.1993133,1.3627509,-0.3632412,0.6857226,0.02249218,-0.00033683816,0.013253223,0.027907921,-1.1733209,0.0025949564,0.81951517,0.7814264,0.0026661286,0.738379,0.0,0.6935674,Pattern 3
-0.035062794,0.14033695,-0.091767825,-0.38897598,0.17876975,0.024862241,0.046307746,-0.015192541,-0.008983911,-0.003203964,-0.1418756,-0.2075192,-0.14833824,-0.2208118,-0.156085,0.086627044,-0.12814538,-0.09040636,Pattern 3
-0.04473171,0.016137494,-0.01345974,0.49035093,0.0523553,0.17489927,-0.05631038,-0.029069968,-0.003410733,-0.017272454,-0.0886155,-0.21684226,-0.20634735,-0.22393568,-0.17703922,0.07565415,-0.18012363,-0.13663186,Pattern 3
0.009184038,-0.007054801,0.040202815,-0.28244826,0.20087941,0.26879945,-0.07873015,0.010640937,-0.0056385575,0.25867903,-0.09299494,-0.0339405,-0.15408173,-0.04205417,-0.09566431,0.1464275,-0.15349741,-0.12307782,Pattern 3
0.0027351966,-0.02223319,-0.036550164,-0.068973996,-0.03805159,-0.034441356,0.004426698,2.3248396e-05,0.007953888,-0.1355,-0.15840988,0.07076776,-0.15502405,-0.005968019,-0.116727784,0.14625627,-0.1395388,-0.056402702,Pattern 3
0.022914054,0.017501784,0.10631292,0.6567772,-0.09287901,0.10916461,0.1006832,0.0,0.03376843,-0.00053609454,0.112210624,-0.008003768,-0.122827016,-0.05886045,-0.15831809,0.045067985,-0.14755687,-0.08404513,Pattern 3
0.00573919,-0.06259024,-0.008116289,-0.043130852,-0.048756484,-0.018144673,-0.02853763,-0.0002862395,0.011586972,-0.0545428,0.041757647,-0.25619283,-0.1733007,-0.25220254,-0.19053374,0.08045685,-0.15537061,-0.12397906,Pattern 3
0.011788836,0.09726086,0.21635194,1.2066469,-0.431446,0.34281662,0.04028361,-0.00038412173,0.08529569,0.0048636626,0.42282453,0.0025949564,0.81951517,0.7814264,0.0026661286,0.738379,0.0,0.6935674,Pattern 3
-0.017490309,-0.036349814,0.12465264,0.32520238,-0.07997155,0.059418302,-0.050135892,0.0,-0.015039781,0.0,0.12992871,-0.03197975,-0.09579643,-0.048262466,-0.1459568,0.11516084,-0.08460789,-0.096639365,Pattern 3
0.015854873,0.049377415,-0.014498387,-0.28400588,0.06185845,0.17312102,0.036870737,0.0,0.0022791207,0.00015259978,0.033638023,0.21751915,0.14890715,-0.010402615,0.3111247,0.11251553,-0.15989959,0.0220161,Pattern 3
-0.012759164,0.07941553,-0.10076584,0.41327134,0.17464556,0.059572067,0.0076808026,-0.0028404144,-0.0019282958,-0.00799898,-0.07442565,-0.036151756,-0.124846466,-0.034420803,-0.087453015,0.15532963,-0.13826694,-0.06879301,Pattern 3
0.06022438,-0.054565437,0.12064673,0.51140666,0.1012651,0.29576102,-0.16960979,0.0,0.04473623,0.0,0.08538716,-0.061230287,-0.15480007,-0.30959103,-0.07629784,-0.7691881,-0.20208523,-0.17454249,Pattern 3
-0.032063447,-0.07172028,-0.14230476,-0.015301082,-0.099987015,0.023410166,0.0770244,-0.019756844,-0.0015371902,0.06884972,-0.07970563,-0.012011895,-0.1826914,-0.046903063,-0.17039949,0.11428537,-0.16603142,-0.07426829,Pattern 3
-0.07401224,-0.06,-0.1877375,-0.59246963,-0.36691943,-0.21725304,0.024265382,-0.0020201465,-0.05038851,-0.030120509,-0.25365186,-0.025108416,-0.087366454,-0.042576835,-0.012488431,-0.78140277,-0.15720735,-0.04515,Pattern 3
-0.17417155,-0.0053237355,-0.1928699,-1.8664937,0.10451547,-0.4990505,0.051318426,-0.008860096,-0.017818639,0.21229307,-0.014364278,0.0025949564,0.81951517,0.7814264,0.0026661286,0.738379,0.0,0.6935674,Pattern 3
0.117921904,-0.22689767,-0.36557686,0.34630734,-0.09648376,-0.3442731,0.19071172,0.095595255,-0.0048300414,0.4746037,-0.09274804,0.07726684,-0.008779416,-0.062059235,0.07702736,0.062244467,1.4593359,-0.050478004,Pattern 3
0.0412243,0.053848978,0.08167106,0.3134896,-0.064569935,-0.07375745,0.17068055,0.0,0.037876505,-0.0021212152,0.08370667,-0.16174145,-0.118804865,-0.097360425,-0.15356117,0.06496449,-0.13109049,-0.14157389,Pattern 3
-0.011893761,-0.008886623,-0.000735196,0.10424841,0.02775903,-0.014896937,-0.053335674,0.0,-0.0070889043,-0.0011603035,0.014050649,0.18380281,0.04003726,0.10509126,0.23307064,0.09907997,-0.16343325,-0.08937932,Pattern 3
-0.030416446,-0.07227398,-0.09126947,-0.45857257,-0.1619375,0.13343912,0.036035966,-0.0053361673,-0.016412733,-0.09448234,-0.3003337,-0.21249218,-0.15826114,-0.21327984,-0.16462876,0.10436809,-0.13422841,-0.09057116,Pattern 3
0.06738684,0.054861005,0.097945146,0.6526615,-0.13961697,-0.09839232,-0.06812642,0.0,0.07286528,0.0,0.10316972,-0.030808328,-0.09906271,-0.047588214,-0.14421643,0.12784527,-0.08607564,-0.10369596,Pattern 3
-0.14994687,-0.022364523,0.083691135,0.5365467,0.15505034,0.08797594,0.022587411,0.0,-0.14447738,0.0,0.052626126,-0.14110415,-0.09832719,-0.07743688,-0.14795706,0.081758045,-0.12134297,-0.11449073,Pattern 3
-0.072145,0.060431942,0.0077371243,-0.36813542,-0.049385395,-0.046707273,0.25794473,-0.009428052,-0.014462796,-0.107298404,-0.18682316,-0.24736446,-0.18794043,-0.24563062,-0.18009588,0.08629425,-0.1645128,-0.13790299,Pattern 3
0.017672144,-0.0038374087,0.25052416,0.55759156,0.22096825,0.19458304,0.013141108,0.0,0.011779876,0.0,0.24707457,-0.019675232,-0.0856641,-0.028780524,-0.13328192,0.12771745,-0.06818457,-0.08589386,Pattern 3
-0.013352774,0.019680087,0.16031612,0.003843617,0.3977767,-0.09985799,-0.097548865,-0.015082188,-0.0068670465,0.062573075,-0.06331955,0.17443627,0.11801494,-0.053800233,0.2700712,0.0705107,-0.20721178,-0.015209022,Pattern 3
0.053247895,-0.11168357,0.12904306,0.35497326,0.18697588,0.083287716,0.06732641,0.0,0.03328041,0.0,0.14025263,0.0055893627,-0.055174906,0.00996839,0.13967672,0.17006743,-0.07173804,0.017886566,Pattern 3
0.06368793,0.049703658,-0.10852858,-0.09863328,-0.20812872,-0.014545402,-0.09109288,0.0,0.035479773,-0.0607266,-0.11029411,0.20850423,0.07560464,0.012897274,0.24112464,0.08286162,-0.18506558,-0.11672794,Pattern 3
-0.059635565,-0.1637144,-0.41050184,0.047027156,-0.06528093,-0.3980679,0.24811316,-0.026554873,-0.0054965923,0.87003636,-0.09491198,0.07721623,-0.00816089,-0.062059235,0.07702736,0.05983401,1.4593359,-0.051511172,Pattern 3
