Daily temperature,3-day temperature,7-day temperature,15-day temperature,7-day Tmax,7-day Tmin,Diurnal temperature range,CDD24,HDD18,7-day CDD24,7-day HDD18,Built-up share,Natural/green share,Elevation,Population density,Residential share,Nearest industrial distance,NDVI p50
0.7097130914548906,0.6052933791240793,0.5236300124141665,0.5816870280516984,0.5098394134326373,0.532588926028519,0.9615384072568708,0.0,0.0,0.0,0.08563190707190954,0.7698844848173588,0.24407218695596208,0.10651474760716159,0.2507028042883231,0.578455647791071,0.14894589706674904,0.1948917162521926
0.09907732763005622,0.08607727354135672,0.03710040595111144,0.07085181393669066,0.046969065437389886,0.0340024980890538,0.350229219662042,0.0,0.8137261193135854,0.0,0.930057753648346,0.1220954568355931,0.8606473457591168,0.3427787816825194,0.3742813367871805,0.18496902243099173,0.0,0.8473071494905652
0.2651568505150709,0.1679689751631035,0.15519991269614788,0.12077214080499812,0.1742811380968752,0.13700716697525722,0.6113092033841384,0.0,0.5014823601172077,0.0,0.7074147775673068,0.35300058679754276,0.5422106667989671,0.22931718968220552,0.9990169364933293,0.1751745782427832,0.05602908575989774,0.6113270639625297
0.4480120658142381,0.37156083204393153,0.3926606899327184,0.4241714273659808,0.376161732045115,0.4093120621390441,0.8723891719242063,0.0,0.15769885916625026,0.0,0.25975012930924973,0.0008716258912312783,0.975706021690055,0.44206154497683237,0.02579310792557113,0.06515739298117483,0.6192062961198318,0.8473071494905652
0.8892131842697896,0.8521058459102844,0.8246828257277402,0.8070555051900109,0.8667679037434547,0.7561309788182858,0.7641364509412532,0.5847584494769108,0.0,0.31937619634594694,0.0,0.8092686807077081,0.31185992653796174,0.14872871445205316,0.16214395801064815,0.48155231630683265,0.0077953310905098955,0.44475280077099494
0.974769335571185,0.9408218871854787,0.9967851048619847,0.9782628363820753,0.9745284971771146,0.9999452102827159,0.846917979180049,0.9054326081213288,0.0,0.9875189971189767,0.0,0.7076828463958228,0.25213441543900067,0.05237843958812523,0.7424385735464994,0.5590910448896119,0.0016657310543818,0.20877292208862594
0.40104009505748633,0.37099214837171274,0.3442096022204763,0.39242597229999737,0.3352399836414398,0.3534265567793343,0.4648496629208923,0.0,0.246010196236414,0.0,0.35109085256820133,0.8092686807077081,0.31185992653796174,0.14872871445205316,0.16214395801064815,0.48155231630683265,0.0077953310905098955,0.44475280077099494
0.05713805659826901,0.062192190512010075,0.0883273269771194,0.14427831344343583,0.02014259009590655,0.17755155959437757,0.0,0.0,0.8925755488967105,0.0,0.8334839874486144,0.1220954568355931,0.8606473457591168,0.3427787816825194,0.3742813367871805,0.18496902243099173,0.0,0.8473071494905652
0.22489515672398006,0.1401030521934961,0.04921317787917198,0.03535021918354856,0.08107051846558096,0.01920927563063381,1.0,0.0,0.5771778004855397,0.0,0.9072225728336081,0.9999805352001693,0.19948731552679408,0.1221690234909709,0.250028890167747,0.4842212600419055,0.013437373096442993,0.2504163327522597
0.6795168931051024,0.6280411165028796,0.6798342969687076,0.7514403843365507,0.6389702261775759,0.7161344893809354,0.7068262369028422,0.0,0.0,0.012735852221931843,0.0,0.5690464142274547,0.4385608485109118,0.20817560956318557,0.5037564837377118,0.4356585062306497,0.022353384577732685,0.5141588299531622
