line_id,pattern,pattern_order,peak_month,seasonality_ratio,summer_winter_ratio,month,normal_index
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,9,0.9804719928146701
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,10,0.7751369436086223
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,11,0.7539328777460002
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,12,0.9990721970921912
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,1,0.8796475093722252
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,2,0.6394494237802579
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,3,0.5036983902758609
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,4,0.46155507474453955
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,5,0.4929404623921375
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,6,0.5692763262703694
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,7,1.6028455892495679
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,8,2.491107511429603
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,9,1.3574939019420469
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,10,1.0626988485041295
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,11,0.7361954362474455
江科三回（482）,Pattern 2,2,8,1.7062145884546884,2.6445748805999756,12,0.7361954362474455
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,1,0.9610970703280411
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,2,0.9692592384244442
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,3,0.9786753036656249
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,4,0.986525755843087
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,5,1.0070102785099846
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,6,1.0392537760961251
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,7,1.0642964499476584
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,8,1.075091568171845
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,9,1.0053235231197695
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,10,0.966422184485585
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,11,0.9753115771269395
江移线（467）,Pattern 1,1,8,0.1097354495507505,1.1091779470443726,12,0.9760265753008663
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,1,0.7904735818217486
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,2,0.8999384846284347
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,3,0.6830364075258448
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,4,0.5864636384851735
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,5,0.6209635477329178
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,6,0.73301417169742
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,7,2.1105773061115363
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,8,2.1264564051690975
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,9,0.9095573643675527
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,10,0.641158212989993
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,11,0.7975389466884978
江维二回（473）,Pattern 2,2,7,1.419889627415632,2.329906940460205,12,0.7975389466884978
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,1,0.9645983809314795
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,2,1.0397010485914706
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,3,0.7752071737107497
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,4,0.7496592013486854
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,5,0.4778776887177798
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,6,0.9717206260841983
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,7,1.1726830291732897
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,8,1.9133309477998002
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,9,1.2504052052037529
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,10,0.8383299859064947
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,11,0.790868289125422
江观三回（479）,Pattern 2,2,8,0.7320115348321576,1.4186060428619385,12,0.8869540767010051
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,1,1.0420340832927664
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,2,0.9523950118799444
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,3,0.7631663748850107
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,4,0.710135526679113
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,5,0.7422224811000722
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,6,0.8782561164954131
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,7,1.5250808206996407
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,8,1.7705976746954744
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,9,0.933684631482211
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,10,0.7499227755113717
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,11,0.7100991796809337
江观二回（454）,Pattern 2,2,8,0.9106631810483254,1.6877182722091677,12,0.9299525479340209
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,1,0.983992498920742
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,2,0.9850165656629754
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,3,0.9025184548828561
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,4,0.8599091119448805
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,5,0.8968233506741796
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,6,0.9586356987180091
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,7,1.214134574608936
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,8,1.2974389339782175
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,9,1.0128112523637678
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,10,0.9216413354887998
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,11,0.9208706212831423
江观线（462）,Pattern 1,1,8,0.4183106135344862,1.3258180618286133,12,0.9890199852104542
江越线（475）,Pattern 2,2,8,1.0170458718883122,1.832740902900696,1,0.9988219095643912
江越线（475）,Pattern 2,2,8,1.0170458718883122,1.832740902900696,2,0.8854516782440708
江越线（475）,Pattern 2,2,8,1.0170458718883122,1.832740902900696,3,0.6681348823035586
江越线（475）,Pattern 2,2,8,1.0170458718883122,1.832740902900696,4,0.6444443001838177
江越线（475）,Pattern 2,2,8,1.0170458718883122,1.832740902900696,5,0.64427306694486
江越线（475）,Pattern 2,2,8,1.0170458718883122,1.832740902900696,6,0.8665578916491243
江越线（475）,Pattern 2,2,8,1.0170458718883122,1.832740902900696,7,1.3286730999434861
江越线（475）,Pattern 2,2,8,1.0170458718883122,1.832740902900696,8,2.042212405698447
