line_name,raw_annual_mean_c,raw_jas_mean_c,raw_cdd24,raw_hdd18,raw_days,scenario,model,year
申明线(458),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申污线(488),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申湖线(455),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申玉线(467),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申筑一回(474),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申筑二回(456),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申纺一回(482),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申纺三回(479),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申纺二回(481),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申萃一回(477),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申萃二回(462),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申运线(486),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申铁一回(461),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申铁二回(465),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申飞一回（471),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
申飞二回(473),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
白双线（457）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
白土线（454）,16.153387,25.598269,263.75168,1747.2208,366,ssp585,ACCESS-CM2,2024
白地线（453）,16.153387,25.598269,263.75168,1747.2208,366,ssp585,ACCESS-CM2,2024
白大线（459）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
白太线（456）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
白恒一回（458）,16.153387,25.598269,263.75168,1747.2208,366,ssp585,ACCESS-CM2,2024
白普线（455）,16.153387,25.598269,263.75168,1747.2208,366,ssp585,ACCESS-CM2,2024
白石线（455）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
白羊线（453）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
相化线（321）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
相安线（453）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
相思线（451）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
相柱线（454）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
相静二回（458）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
相高线（459）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
相鹿线（452）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
立苇一回（451）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
立苇三回（453）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
立苇二回（452）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
红沙一回(459),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
红沙二回(461),18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
罗中线（459）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
罗田线（451）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
罗电线（456),16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
罗铁线（322）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
罗马线（458）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
腾高二回（474）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
腾高线（453）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
至开关站（461）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
走中线（454）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
走马线（453）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
赶场线（452）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
重啤线（466）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
金管一回（466）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
金管三回（463）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
金管二回（465）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
钢厂三回（456）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
钢厂二回（455）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
长坝线（452）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
长坪线（457）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
长大线（459）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
长天线（453）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
长开线（461）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
长戒线（452）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
长楼线（457）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
长永线（455）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
长河线（461）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
长流线（454）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
长消线（456）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
长滩线（459）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
长玉线（462）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
长电线（456）,18.004404,27.468225,475.8985,1416.7532,366,ssp585,ACCESS-CM2,2024
长茨线（458）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
长衡线（458）,18.219519,27.672937,497.9725,1373.9703,366,ssp585,ACCESS-CM2,2024
长高二回（453）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
龙代线（451）,15.419523,24.910456,199.76675,1896.3606,366,ssp585,ACCESS-CM2,2024
龙伏一回（454）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
龙医一回（458）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙医二回（469）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙恒线（456）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
龙新线（452）,15.419523,24.910456,199.76675,1896.3606,366,ssp585,ACCESS-CM2,2024
龙梨线（458）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
龙渝线（467）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙燕线（453）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙电一回（478）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙电二回（479）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙电线（457）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
龙相一回（451）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙相一回（455）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙相三回（454）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙相二回（456）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙相二回（472）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙相四回（471）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙石一回（452）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙石二回（473）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙腾一回（477),18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙腾三回（476）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙腾二回（462）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙腾五回（459）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙腾四回（461）,18.121523,27.61875,489.81915,1396.3878,366,ssp585,ACCESS-CM2,2024
龙驹二回（461）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
龙驹线（453）,16.638874,26.102873,317.61206,1657.7983,366,ssp585,ACCESS-CM2,2024
龙高线（454）,15.419523,24.910456,199.76675,1896.3606,366,ssp585,ACCESS-CM2,2024
万书线（462）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
万利高速（457）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
万复线（467）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
万州桥四回（454）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
万永线（463）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
万滨一回（459）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
万滨二回（461）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
三铁二回（462）,17.781885,27.604025,416.99384,1456.4424,365,ssp585,ACCESS-CM2,2025
三高线（461）,17.781885,27.604025,416.99384,1456.4424,365,ssp585,ACCESS-CM2,2025
五乐线（442）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五俪一回（477）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五俪二回（482）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五友线（488）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五星二回（481）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五桥一回（462）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五桥三回（461）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五桥二回（479）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五桥五回（472）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五桥六回（485）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五桥四回（467）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五水一回（441）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五水二回（465）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五汇线（463）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五联一回（469）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五联三回（484）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五联二回（471）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五茂一回（478）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五药线（456）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五郦三回（483）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五长线（454）,18.355846,28.180134,486.64792,1358.017,365,ssp585,ACCESS-CM2,2025
五长线（455）,18.355846,28.180134,486.64792,1358.017,365,ssp585,ACCESS-CM2,2025
五陆线（459）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五陈线（458）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五雄线（476）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五龙一回（475）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
五龙二回（487）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光国一回（454）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光国二回（459）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光山线（461）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光岩一回（453）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光岩三回（463）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光岩二回（458）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光明一回（452）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光明三回（454）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光明二回（453）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光明四回（462）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
光高线（459）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
凉响线（459）,18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
凉甘线（458）,18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
凉青线（456）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
凉风线（454）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
凉高线（453）,18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
北山一回（453）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
北山三回（455）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
北山二回（454）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
北山五回（458）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
北山四回（457）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
北清一回(459),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
北清二回(461),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
医专一回（476）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
双走线（451）,16.818806,26.57525,307.2645,1610.7625,365,ssp585,ACCESS-CM2,2025
双龙线（455）,16.818806,26.57525,307.2645,1610.7625,365,ssp585,ACCESS-CM2,2025
古化线(456),18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
古国线(462),18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
古沙线(454),18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
古瑞二回(464),18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
古瑞线(455),18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
古铁线(458),18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
后关线（461）,18.567276,28.404493,515.5776,1328.5339,365,ssp585,ACCESS-CM2,2025
后桥线（455）,17.781885,27.604025,416.99384,1456.4424,365,ssp585,ACCESS-CM2,2025
后紫线（462）,18.567276,28.404493,515.5776,1328.5339,365,ssp585,ACCESS-CM2,2025
后铁线（454）,18.567276,28.404493,515.5776,1328.5339,365,ssp585,ACCESS-CM2,2025
周医一回(464),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
周医二回(468),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
周家坝一回(456),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
周柳线(452),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
周铁一回(459),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
壤杨线（456）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
壤武线（453）,18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
壤武线（457）,18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
壤渡线（454）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
壤电线（458）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大三一回（456）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大三二回（478）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大医线（453）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大周线(451),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大安二回（459）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大安线（461）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大新二回（467）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
大桥一回（466）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
大桥三回（455）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大桥二回（462）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大桥四回（468）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大铁线（469）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
大高线（477）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
太九一回（464）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太九二回（469）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太九线（459）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太双一回（467）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太双三回（463）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太双二回（462）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太塘一回（468）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太塘二回（471）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太山一回（466）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太山二回（456）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太水一回（461）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太水二回（455）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太福二回（472）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太禾线（458）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
太金线（457）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
宁凉线（457）,18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
小周线(452),18.355846,28.180134,486.64792,1358.017,365,ssp585,ACCESS-CM2,2025
平升一回（455）,17.781885,27.604025,416.99384,1456.4424,365,ssp585,ACCESS-CM2,2025
平升二回（459）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
平登线（458）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
平贝线（456）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
平铁线（457）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映周线(451),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映天一回(455),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映天三回(466),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映天二回(468),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映平线（453）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映水线(472),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映流三回(454),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映流二回(473),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映流线(453),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映申线(474),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映登线(452),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映祥线(471),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
映龙二回(469),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
未来城一回（459）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
未来城二回（477）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇杷坪一回(457),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇杷坪七回(468),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇杷坪三回(465),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇杷坪二回(458),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇杷坪六回(467),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇杷坪四回(464),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇海线(456),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇滨线(463),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇睿线(462),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
枇附线(455),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
桥高三回（473）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
桥高二回（472）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
武陵一回（456）,18.562527,28.350872,505.8931,1318.2671,365,ssp585,ACCESS-CM2,2025
武黄线（455）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
江万线（484）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江东线（445）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江体一回（465）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江体二回（466）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江山一回（458）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江山二回（476）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江恒线（456）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江星线（486）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江泉一回（456）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江泉一回（478）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江牌线（464）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江电线（474）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江盐线(463),18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江科一回（457）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江科三回（482）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江移线（467）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江维二回（473）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江观三回（479）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江观二回（454）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江观线（462）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江越线（475）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江都线（481）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
江高线（461）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
油小线（466）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油新一回（482）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油沙一回（472）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油沙三回（468）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油沙二回487,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油源线（469）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油玉线（478）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油盐线（479）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油茨一回（467）,16.818806,26.57525,307.2645,1610.7625,365,ssp585,ACCESS-CM2,2025
油茨二回（481）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油铁一回（483）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油铁二回（471）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
油高线（473）,18.352703,28.122484,477.3617,1349.3928,365,ssp585,ACCESS-CM2,2025
清云一回（476）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
清医一回（451）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
清寰线（466）,18.192526,28.010445,465.31485,1385.8962,365,ssp585,ACCESS-CM2,2025
