line_name,raw_annual_mean_c,raw_jas_mean_c,raw_cdd24,raw_hdd18,raw_days,scenario,model,year,pattern,downscaled_annual_mean_c,downscaled_jas_mean_c,downscaled_cdd24,downscaled_hdd18,downscaled_days,downscaled_minus_raw_c
龙医一回（458）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙医二回（469）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙恒线（456）,18.808329,28.356491,516.8675,1164.909,365,ssp585,ACCESS-CM2,2050,Pattern 3,16.605374755918092,26.194353711454724,228.30856466515073,1534.1535823137967,365,-2.202953872621947
龙新线（452）,17.66397,27.124958,368.3168,1356.3983,365,ssp585,ACCESS-CM2,2050,Pattern 3,19.046912638916854,28.843372456324527,520.5416099905274,1121.0041539751182,365,1.3829416916512294
龙梨线（458）,18.808329,28.356491,516.8675,1164.909,365,ssp585,ACCESS-CM2,2050,Pattern 1,16.605374755918092,26.194353711454724,228.30856466515073,1534.1535823137967,365,-2.202953872621947
龙渝线（467）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙燕线（453）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 3,19.025448155864773,28.883515004334754,525.8063344876831,1131.5914350440416,365,-1.3084465737494853
龙电一回（478）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙电二回（479）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙电线（457）,18.808329,28.356491,516.8675,1164.909,365,ssp585,ACCESS-CM2,2050,Pattern 1,18.274608480073937,28.05478030142367,427.4567294885542,1245.708427827844,365,-0.5337201484661023
龙相一回（451）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙相三回（454）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙相二回（472）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙相四回（471）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙石一回（452）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙石二回（473）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙腾一回（477),20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,20.438916901412547,30.45439397037387,743.2401195234688,935.7271615231153,365,0.10502217179828932
龙腾三回（476）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,20.438916901412547,30.45439397037387,743.2401195234688,935.7271615231153,365,0.10502217179828932
龙腾二回（462）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,-0.556124706005857
龙腾五回（459）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,20.438916901412547,30.45439397037387,743.2401195234688,935.7271615231153,365,0.10502217179828932
龙腾四回（461）,20.333895,29.919287,724.7206,923.33124,365,ssp585,ACCESS-CM2,2050,Pattern 1,20.438916901412547,30.45439397037387,743.2401195234688,935.7271615231153,365,0.10502217179828932
龙驹二回（461）,18.808329,28.356491,516.8675,1164.909,365,ssp585,ACCESS-CM2,2050,Pattern 2,18.433754827128038,28.275103850220525,454.28816576936913,1230.4430293706039,365,-0.3745738014120015
龙驹线（453）,18.808329,28.356491,516.8675,1164.909,365,ssp585,ACCESS-CM2,2050,Pattern 1,16.355767905034984,25.896704668546086,198.94897580480978,1574.7321285880348,365,-2.452560723505055
龙高线（454）,17.66397,27.124958,368.3168,1356.3983,365,ssp585,ACCESS-CM2,2050,Pattern 1,16.59398591797694,25.937455896832443,202.25711568406788,1502.3269076395275,365,-1.0699850292886843
万书线（462）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
万利高速（457）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
万复线（467）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
万州桥四回（454）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
万永线（463）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.486002421662892,32.947605233266366,1120.314029939188,732.6808940229029,365,-0.9481101271652328
万滨一回（459）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
万滨二回（461）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
三铁二回（462）,23.0342,32.885666,1237.6658,616.28827,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.674668993833905,33.133091540634595,1151.1675266083514,708.911522191201,365,-0.3595316745010564
三高线（461）,23.0342,32.885666,1237.6658,616.28827,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.674668993833905,33.133091540634595,1151.1675266083514,708.911522191201,365,-0.3595316745010564
五乐线（442）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五俪一回（477）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五俪二回（482）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
五友线（488）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
五星二回（481）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
五桥一回（462）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五桥三回（461）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五桥二回（479）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
五桥五回（472）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五桥六回（485）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五桥四回（467）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五水一回（441）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五水二回（465）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五汇线（463）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五联一回（469）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五联三回（484）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五联二回（471）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五茂一回（478）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五药线（456）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
五郦三回（483）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五长线（454）,23.586702,33.421303,1324.3599,549.3818,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.881332654234892,32.24558271423594,1009.3003926315107,789.1415515443035,365,-1.7053696925668653
五长线（455）,23.586702,33.421303,1324.3599,549.3818,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.881332654234892,32.24558271423594,1009.3003926315107,789.1415515443035,365,-1.7053696925668653
五陆线（459）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
五陈线（458）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
五雄线（476）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
五龙一回（475）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
五龙二回（487）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
光国一回（454）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
光国二回（459）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
光山线（461）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
光岩一回（453）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
光岩三回（463）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
光岩二回（458）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
光明一回（452）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
光明三回（454）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
光明二回（453）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
光明四回（462）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
光高线（459）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
凉响线（459）,23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.9803321428218,32.275668218915484,1023.0156466288693,775.9767675352332,365,-1.7954780988774175
凉甘线（458）,23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.9803321428218,32.275668218915484,1023.0156466288693,775.9767675352332,365,-1.7954780988774175
凉青线（456）,23.556616,33.316803,1311.9806,550.05493,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.948729128232213,33.40964696110529,1195.467392553406,680.8036748096644,365,-0.6078867012355609
凉风线（454）,23.556616,33.316803,1311.9806,550.05493,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.948729128232213,33.40964696110529,1195.467392553406,680.8036748096644,365,-0.6078867012355609
凉高线（453）,23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.9803321428218,32.275668218915484,1023.0156466288693,775.9767675352332,365,-1.7954780988774175
北山一回（453）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
北山三回（455）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
北山二回（454）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
北山五回（458）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
北山四回（457）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
北清一回(459),23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
北清二回(461),23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
医专一回（476）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
双走线（451）,22.01335,31.755203,1057.2657,732.4126,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.431178288503872,31.685963901997486,931.9679922793466,840.353653561585,365,-0.5821712445771823
双龙线（455）,22.01335,31.755203,1057.2657,732.4126,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.431178288503872,31.685963901997486,931.9679922793466,840.353653561585,365,-0.5821712445771823
古化线(456),23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,-1.1697676153134964
古国线(462),23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,-1.1697676153134964
古沙线(454),23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,-1.1697676153134964
古瑞二回(464),23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,-1.1697676153134964
古瑞线(455),23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,-1.1697676153134964
古铁线(458),23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,-1.1697676153134964
后关线（461）,23.830324,33.70637,1377.1398,535.1013,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.983530650528344,32.31239956994325,1028.2482880724858,778.2475258471723,365,-1.8467935224452887
后桥线（455）,23.0342,32.885666,1237.6658,616.28827,365,ssp585,ACCESS-CM2,2090,Pattern 2,20.747841342765284,30.930985526809348,824.1959667870611,913.0096478429107,365,-2.286359325569677
后紫线（462）,23.830324,33.70637,1377.1398,535.1013,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.0820186897342,31.2635508108905,875.5275170347888,872.3529784160796,365,-2.7483054832394345
后铁线（454）,23.830324,33.70637,1377.1398,535.1013,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.41298854665787,32.75493480508465,1095.522483021739,726.3312062275635,365,-1.4173356263157615
周医一回(464),23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
周医二回(468),23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
周家坝一回(456),23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
周柳线(452),23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
周铁一回(459),23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,-0.8000406371442033
壤杨线（456）,23.556616,33.316803,1311.9806,550.05493,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.977043491314706,33.40450719421443,1195.8651534333642,671.072568268359,365,-0.5795723381530671
壤武线（453）,23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,-1.1697676153134964
壤武线（457）,23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 2,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,-1.1697676153134964
壤渡线（454）,23.556616,33.316803,1311.9806,550.05493,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.977043491314706,33.40450719421443,1195.8651534333642,671.072568268359,365,-0.5795723381530671
壤电线（458）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
大三一回（456）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
大三二回（478）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
大医线（453）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
大周线(451),23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.27165389057454,33.85397680739056,1266.7267284469935,651.9713864486869,365,-0.16245865825358408
大安二回（459）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
大安线（461）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
大新二回（467）,23.556616,33.316803,1311.9806,550.05493,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.60987600603636,34.088339790868346,1306.9351724051687,598.9050293240336,365,0.05326017656858539
大桥一回（466）,23.556616,33.316803,1311.9806,550.05493,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.60987600603636,34.088339790868346,1306.9351724051687,598.9050293240336,365,0.05326017656858539
大桥三回（455）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
大桥二回（462）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,-1.5234489375873643
大桥四回（468）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
大铁线（469）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
大高线（477）,23.556616,33.316803,1311.9806,550.05493,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.60987600603636,34.088339790868346,1306.9351724051687,598.9050293240336,365,0.05326017656858539
太九一回（464）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太九二回（469）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太九线（459）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太双一回（467）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太双三回（463）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太双二回（462）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太塘一回（468）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太塘二回（471）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太山一回（466）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太山二回（456）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太水一回（461）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太水二回（455）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太福二回（472）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太禾线（458）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
太金线（457）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,0.2944298048576748
宁凉线（457）,23.77581,33.559566,1354.7697,532.556,365,ssp585,ACCESS-CM2,2090,Pattern 1,21.9803321428218,32.275668218915484,1023.0156466288693,775.9767675352332,365,-1.7954780988774175
小周线(452),23.586702,33.421303,1324.3599,549.3818,365,ssp585,ACCESS-CM2,2090,Pattern 1,23.242322933568676,33.81088867039772,1259.5489785407262,655.4789388703247,365,-0.3443794132330815
平升一回（455）,23.0342,32.885666,1237.6658,616.28827,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.674668993833905,33.133091540634595,1151.1675266083514,708.911522191201,365,-0.3595316745010564
平升二回（459）,23.434113,33.271854,1300.7742,567.8299,365,ssp585,ACCESS-CM2,2090,Pattern 1,22.486002421662892,32.947605233266366,1120.314029939188,732.6808940229029,365,-0.9481101271652328
